mDt,mA,mQ,vDt,vA,vQ,sDt,sA,sQ,kDt,kA,kQ,g
0.397846,243.79,89.4492,6.840149,28596.0759,1288.785819,8.602524,1.896871,37.490997,75.604702,3.252195,-2.997786,0
0.600576,241.9828,89.2552,84.355081,25158.484104,2919.309273,60.46678,2.187211,25.669127,4034.691329,5.767055,0.371284,0
0.377571,257.7474,86.7348,6.957927,32256.224793,65.317669,8.423492,1.886598,0.476249,72.14846,3.045732,-2.147256,0
0.508604,260.7054,87.4272,9.98591,34962.720611,473.2115,7.310566,2.211448,56.42304,54.048961,5.757987,-2.974595,0
0.386424,250.5448,88.1792,7.167711,30952.145593,480.701487,8.466716,2.055422,55.030301,72.905166,4.161028,-2.983124,0
0.438945,242.7924,87.5526,8.134025,24647.581302,474.337233,7.973904,1.93563,56.207729,65.225317,3.252621,-2.979938,0
0.431958,239.0198,87.048,7.395939,27498.053808,69.140496,8.072077,2.136062,0.576889,66.479791,4.814779,-2.204976,0
0.54505,276.647,88.4972,10.119143,40102.488391,1284.460792,7.121783,1.77785,37.75696,51.452168,3.473111,-2.99662,0
0.512903,244.8346,89.347,9.300741,25687.469643,2911.196591,7.273973,2.019937,25.770952,54.206098,4.288338,-2.999416,0
0.446699,252.264,87.0944,8.346231,28640.180304,490.381489,7.819213,1.925669,53.540569,62.23422,3.502541,-2.981103,0
0.373847,259.2176,87.9018,5.75803,30185.64065,867.014557,8.306565,2.06913,45.444295,69.48428,4.582174,-2.996803,0
0.625975,256.7352,87.4998,11.744901,32578.013481,471.8532,6.637377,2.003002,56.644382,44.129972,4.939346,-2.9708,0
0.421968,242.3554,86.7466,8.069314,25397.593891,473.138388,8.130472,2.014715,56.513901,67.801623,3.707306,-2.979406,0
1.770054,242.843,87.6852,11173.100979,26483.587551,885.666901,70.646566,2.02553,44.041248,4990.9503,3.785357,794784.145427,0
0.517648,255.0124,87.857,53.316684,35125.414246,1292.726951,57.013363,2.180111,37.445951,3715.281311,5.710722,3.324918,0
0.453261,244.6614,86.6806,8.631044,26202.86235,473.427384,7.714005,1.963914,56.471443,61.064614,3.421456,-2.978707,0
2.744072,253.7282,87.6802,25993.62332,29294.126725,1288.976328,70.65557,1.941306,37.621231,4991.802531,3.632981,2031240.938307,0
0.442109,245.6956,86.5044,81.445175,26171.010141,69.419981,63.70412,2.403755,0.611979,4332.62247,7.340197,5964.785552,0
0.343546,249.9464,87.5286,6.202823,31218.712327,70.639182,9.091317,2.064298,0.431636,84.273305,3.913959,-2.327072,0
0.718507,264.6192,88.1112,14.154323,34598.681791,879.726835,5.925518,1.919955,44.445869,34.978691,4.04877,-2.990168,0
0.493197,260.586,86.9352,9.100627,34343.291004,67.708601,7.442624,1.840902,0.295506,56.118241,3.374337,-1.931987,0
0.616365,269.7222,88.2954,11.435858,38537.757427,63.874539,6.563871,2.039832,0.587755,43.311034,4.510427,-1.515547,0
0.448612,258.7036,88.933,8.433871,31583.711747,937.542111,7.765968,1.761748,41.040781,61.582248,2.581627,-2.994774,0
0.453083,244.4926,86.6964,8.631094,26148.575945,473.617027,7.714119,1.968024,56.435493,61.065747,3.442546,-2.978723,0
0.467154,243.686,87.6934,8.597032,25164.225804,473.716996,7.7131,1.919699,56.300385,60.979953,3.135554,-2.978928,0
0.648235,269.28,88.8482,12.140114,38811.8276,63.980757,6.401671,1.983642,0.512918,41.076611,4.040603,-1.41308,0
0.35048,250.7822,87.3934,6.157107,31529.899963,474.755436,9.004055,2.373834,56.156154,83.070191,7.086575,-2.985523,0
0.606413,258.9436,87.9506,11.38737,32466.412419,60.18896,6.899295,1.793942,0.215446,47.939829,2.891984,-1.176647,0
0.359631,244.187,86.9378,6.494899,27525.872431,882.269531,8.802034,2.047877,44.362973,79.772972,3.83196,-2.995514,0
0.700075,267.2632,88.7268,451.713122,30799.562326,1681.638562,69.161708,1.795048,33.586544,4850.242014,3.022599,347.180571,0
0.396909,257.8018,86.789,6.798857,32711.516117,67.071279,8.280864,1.91971,0.314276,69.85111,3.899125,-2.251426,0
0.480835,258.7844,88.5848,8.982067,32764.941917,969.384409,7.433323,1.739488,39.720732,56.24163,2.370891,-2.994914,0
0.475018,251.251,87.21,8.931146,28224.110799,490.0583,7.443504,1.877201,53.58515,56.139285,3.200621,-2.980358,0
2.748642,260.8518,87.8678,25993.865306,34863.653037,481.333123,70.6545,1.93284,54.966811,4991.701525,3.59438,14566649.881313,0
0.389755,258.1336,88.1078,6.543216,36447.719751,1295.137379,8.193463,2.175857,37.324038,67.769315,5.613695,-2.998194,0
0.584858,261.4866,87.9408,10.728243,32199.58502,59.521295,6.971993,1.753006,0.259245,48.989135,2.707218,-1.311018,0
0.600185,269.3194,88.108,11.120524,37841.016984,65.286736,6.657015,2.073021,0.606589,44.59698,4.729984,-1.619044,0
0.339807,253.328,87.267,5.363728,29221.096816,466.331311,9.04907,2.058852,57.69149,83.224356,4.541508,-2.988593,0
0.525058,271.7076,88.773,9.975735,36466.180502,465.538671,7.21453,1.704804,57.654914,52.869072,2.521501,-2.974346,0
0.359896,245.1262,87.0472,6.377807,27726.489474,60.823372,8.921492,1.992664,0.379587,81.345995,3.672168,-2.072602,0
0.462376,255.9208,87.2292,8.756439,30722.804927,489.531467,7.759681,1.905776,53.659618,61.47974,3.288068,-2.979369,0
0.514805,252.5716,87.0182,9.80364,30206.810073,483.685869,7.310311,2.094615,54.665771,53.831678,5.282663,-2.976653,0
1.788908,243.505,87.8568,11173.294583,26871.316775,887.033094,70.644197,2.024856,43.925436,4990.726835,3.720268,792329.799139,0
0.251568,255.5704,86.6356,3.502568,31997.395844,66.421613,10.582732,2.008191,0.294189,112.407642,4.338375,-2.679086,0
0.397413,240.722,89.209,6.896049,27481.034316,1288.988519,8.616873,1.946158,37.501357,75.91041,3.490223,-2.997741,0
0.495324,275.0192,88.4038,8.815967,39256.314831,1286.467146,7.493907,1.817172,37.676305,57.133777,3.710855,-2.997176,0
0.597451,253.5584,87.6774,11.161206,30858.048989,879.358129,6.8166,1.977235,44.510295,46.727769,4.727994,-2.991989,0
0.486635,271.1692,88.248,8.574697,37231.027771,1698.113296,7.393383,1.940596,33.135102,55.530464,4.613997,-2.998508,0
0.562802,270.87,88.3014,10.67547,36101.3879,879.092558,7.029419,1.632322,44.478154,50.050947,2.198526,-2.992177,0
0.266983,258.2786,86.9542,3.709931,32059.257382,61.505702,10.020362,1.994474,0.168457,99.19353,4.226284,-2.628187,0
1.335315,258.7104,87.0994,4173.693974,31863.693332,482.27672,70.498373,1.996875,54.892132,4976.942939,4.583334,372966.204839,0
0.588542,248.611,87.2664,11.291726,28871.122079,886.732231,6.844387,2.21912,44.002382,47.060768,6.500566,-2.991882,0
1.835684,246.8344,88.049,11174.34464,28451.931777,887.249399,70.632936,1.984629,43.890862,4989.66334,3.416962,791923.686167,0
2.748176,261.2818,87.7834,25993.867578,35048.016789,482.146884,70.654499,1.922988,54.837335,4991.701468,3.535079,14517522.93113,0
0.372157,243.3912,89.7766,6.274966,29327.522163,1694.207892,8.900458,1.968854,33.141917,80.981727,3.794232,-2.998848,0
1.293586,262.8926,86.9512,4172.831071,32178.829865,481.151219,70.522089,1.970334,55.103141,4979.184948,4.377917,374726.835311,0
0.452704,241.6642,86.6698,81.578351,26021.196238,71.506768,63.546862,2.37571,0.57695,4318.180759,7.157155,5621.164041,0
0.500906,253.3788,88.2456,9.601744,29791.805311,1290.730081,7.398635,1.797598,37.505608,55.349341,2.474887,-2.996771,0
2.072236,259.8142,88.5448,11178.699892,34625.088478,475.365593,70.585034,1.982976,55.908351,4985.142086,3.815845,2758452.114082,0
0.483835,256.3252,87.796,52.6102,33838.804245,1292.329584,58.135311,2.051453,37.468063,3816.746819,4.793398,3.330353,0
0.428789,257.838,87.0006,8.106404,30119.770956,78.7414,7.931199,1.698299,0.742316,63.888271,2.170135,-2.291075,0
0.386513,259.4472,87.7132,6.066799,29679.741212,871.558946,8.069356,2.045778,45.107788,65.347656,4.597202,-2.996688,0
0.443816,244.758,86.7626,8.400578,26123.919836,473.860641,7.859388,1.970348,56.384832,63.489264,3.450441,-2.979104,0
0.325024,270.3234,87.2166,5.290606,33658.314012,60.512884,9.290964,1.723876,0.311917,87.561818,2.429257,-2.307754,0
0.52606,257.6728,86.6452,53.93199,31097.73614,68.800917,56.096258,1.910744,0.323379,3630.941702,3.76464,2229.96743,0
0.698261,262.0474,88.5678,451.74562,29644.347153,1683.500203,69.154815,1.833583,33.542366,4849.567995,3.161352,346.408274,0
2.755199,257.7142,87.4536,25993.857215,34304.716118,77.819847,70.65441,2.008424,0.709054,4991.693139,4.128382,557274949.89404,0
0.564982,265.1904,87.1498,11.216089,36684.939348,67.47256,6.905968,2.131597,0.513571,47.942457,5.234901,-1.592305,0
0.560038,246.9614,89.2106,83.696478,28066.16671,2915.117848,61.17979,2.255386,25.726782,4099.540013,6.107926,0.381855,0
0.844879,253.6684,88.6996,17.119376,29361.912041,1277.13776,5.523642,2.033819,38.064882,30.00422,4.443921,-2.99407,0
0.355195,263.1594,87.442,6.301091,35171.257592,469.967436,9.017603,1.840669,57.00252,83.523494,2.978388,-2.984446,0
0.495213,260.3604,89.0418,9.288715,32739.800112,974.674453,7.272511,1.741318,39.363183,53.750854,2.46221,-2.994846,0
0.563818,266.3734,89.51,10.59295,40156.393172,2096.2319,6.87208,2.092805,30.115778,47.760775,4.709672,-2.998704,0
0.327617,268.9212,87.135,5.366671,33386.444191,60.245575,9.212802,1.737614,0.239681,86.011396,2.491743,-2.293674,0
0.344648,251.864,87.254,5.703842,29503.213504,467.525484,9.181338,2.115377,57.475655,86.255423,4.852352,-2.986715,0
0.344272,269.6014,87.8968,5.994977,37877.432118,465.52135,9.184999,1.737332,57.759101,86.422016,2.388929,-2.98517,0
0.369633,241.3872,89.901,6.354833,28320.820076,1697.829999,8.83052,2.04458,33.027607,79.654406,4.222257,-2.998842,0
0.758847,260.9842,87.4428,14.927895,33145.07075,66.846328,5.69722,1.952095,0.360228,32.18262,4.241702,-1.245432,0
0.837849,263.5348,89.0052,455.153278,31208.269189,2090.899973,68.369373,1.791992,30.263642,4775.40145,2.973665,223.428698,0
0.324958,248.1402,87.2068,5.560953,29709.104944,468.238834,9.415091,2.143677,57.345207,90.829586,4.948335,-2.986766,0
2.666706,249.5384,87.26,25992.392236,28033.662925,479.6388,70.662023,1.971849,55.315353,4992.411317,3.487739,14670166.846228,0
0.837877,258.4398,89.4758,16.909123,31102.264776,2087.901414,5.555982,1.94448,30.299648,30.381217,3.822368,-2.997811,0
0.370469,250.3942,87.6286,5.85289,28128.056406,873.494662,8.370946,2.137465,44.966534,70.879354,5.057265,-2.996683,0
1.211534,259.8212,86.9856,4170.593148,30775.241231,71.012193,70.582479,1.848149,0.339091,4984.891854,3.108862,17204686.305454,0
0.481866,248.8798,87.4304,9.00043,28037.947752,472.173956,7.532894,1.904023,56.604024,58.174986,3.000698,-2.977772,0
0.5695,265.2818,89.4802,10.754717,39637.989989,2097.185208,6.842747,2.117569,30.097105,47.327747,4.879856,-2.998676,0
0.847066,251.0708,88.294,16.891791,28880.876587,62.404364,5.633073,1.953135,0.381881,31.242032,3.82813,-0.491113,0
1.387911,260.542,86.875,4218.391595,31329.549436,65.805375,69.458369,1.80583,0.257339,4872.332894,3.00251,20034350.135994,0
0.539828,267.873,87.5184,10.301634,32643.135271,60.165661,7.140151,1.738505,0.274094,51.391369,2.518472,-1.405425,0
2.727733,254.0664,87.7346,25993.317356,29413.511191,1287.648563,70.65712,1.946385,37.674672,4991.948761,3.632889,2035443.824049,0
1.183022,260.3156,87.0826,4170.038413,30659.484797,67.544177,70.597844,1.82565,0.25105,4986.343674,2.89651,19017246.27957,0
0.587579,250.3146,87.3176,11.15754,29975.700027,882.41473,6.906343,2.150085,44.315887,47.936257,5.949844,-2.991856,0
0.450192,263.6788,88.4684,8.38424,35654.752031,2115.176601,7.943372,2.128985,29.778576,64.537841,5.144941,-2.998939,0
0.411523,255.2162,88.2376,7.108855,29907.423858,2102.381146,8.059602,1.950635,30.064749,66.174697,3.844998,-2.999209,0
0.406918,260.8186,88.5342,6.809527,30275.002894,2099.36443,7.991153,1.834074,30.111063,64.919883,3.32328,-2.999285,0
1.815627,246.5138,87.9772,11174.023143,28289.28781,887.24828,70.636548,1.98952,43.897799,4990.004249,3.451656,791934.186442,0
0.392279,243.1058,86.8364,6.796161,28396.571406,70.991235,8.654436,2.142835,0.636286,76.584878,5.01098,-2.270629,0
0.582498,262.824,88.0122,10.729258,32953.452624,59.257651,6.973271,1.746206,0.254082,49.000414,2.61004,-1.295263,0
0.386313,242.0408,86.9044,6.663771,28306.453135,71.510461,8.779943,2.237393,0.654688,78.853657,5.722531,-2.289214,0
0.461694,258.4288,88.2814,7.906996,29589.594531,1692.908214,7.373903,1.862659,33.283811,54.908196,3.7644,-2.998737,0
1.260544,258.2624,86.9284,4171.879095,30446.068746,67.290873,70.547699,1.861451,0.279648,4981.603302,3.320068,19159387.853257,0
0.839469,255.4954,88.7574,16.994602,30073.982779,1276.720145,5.556614,1.998356,38.078851,30.379795,4.194456,-2.994086,0
1.20884,259.4076,86.9638,4170.632967,30232.799062,73.26369,70.581601,1.875296,0.529235,4984.80839,3.233958,16163524.004051,0
0.364426,246.9768,87.0084,6.454611,27721.539062,60.892729,8.849781,1.96334,0.383308,80.00174,3.592879,-2.067398,0
0.390392,241.8086,86.9312,6.740605,28363.643966,71.878467,8.71177,2.234432,0.658819,77.594896,5.701019,-2.291226,0
0.442634,258.462,87.1078,8.238681,30452.687356,79.751779,7.712224,1.701536,0.748128,60.274364,2.177892,-2.324753,0
0.423645,254.1996,87.9942,7.442241,28044.86136,123.474166,7.868741,1.886031,15.232193,62.541213,3.572242,-2.761894,0
0.588542,248.611,87.2664,11.291726,28871.122079,886.732231,6.844387,2.21912,44.002382,47.060768,6.500566,-2.991882,0
0.380541,258.5918,87.896,5.91238,30072.538773,867.654384,8.185486,2.071598,45.394381,67.356632,4.597745,-2.996733,0
0.341882,256.8838,87.2056,5.954962,32108.937098,472.361729,8.921251,1.970665,56.602996,81.058138,3.766692,-2.986641,0
0.58585,248.6906,87.2904,11.159001,29339.634072,883.856868,6.906511,2.200471,44.211862,47.937223,6.298516,-2.991881,0
0.666879,263.6222,88.6798,451.380687,30364.881467,2090.622472,69.242827,1.8343,30.290408,4857.826935,3.190053,223.592158,0
0.932037,264.9324,89.0586,457.155888,32407.41863,2089.879966,67.912321,1.80164,30.282093,4732.437669,3.031307,223.592783,0
0.352905,261.6294,87.0756,6.468036,35627.230456,63.469085,9.155171,1.865457,0.331282,85.92996,2.882837,-2.076433,0
0.532428,262.09,87.158,10.462162,34842.0547,66.007836,7.13087,2.239367,0.367234,51.243612,5.980583,-1.637299,0
0.40915,243.0242,88.6246,7.168181,29290.331614,1285.894475,8.587995,1.909763,37.683108,75.234449,3.220994,-2.997569,0
0.386046,262.2752,88.0228,6.497145,37907.689065,1294.45148,8.233181,2.085344,37.360668,68.417682,4.985637,-2.998201,0
0.353643,259.8052,86.68,5.865713,33461.401653,66.8436,8.941825,1.908887,0.304731,81.685568,3.799324,-2.347874,0
0.512661,266.6554,87.6538,9.594931,35696.272651,881.133546,7.277307,1.759012,44.379964,53.532315,2.920177,-2.993297,0
0.384851,246.5336,87.6922,6.747017,27948.702871,474.547059,8.437169,1.959767,56.155984,72.840154,3.270285,-2.984669,0
0.527288,265.504,88.2762,9.760156,35135.933184,73.377514,7.036369,1.72446,0.75493,49.817982,2.125523,-2.065521,0
0.487578,263.5188,88.3574,9.270712,34202.330047,926.595665,7.427791,1.614224,41.813149,56.154595,1.610113,-2.994078,0
0.622977,267.021,87.8572,11.215401,37672.896559,63.717608,6.279827,2.0745,0.511779,39.269785,4.781113,-1.690394,0
0.356504,251.3352,87.406,6.499538,31729.250041,71.749164,8.891833,2.034041,0.431228,80.566757,3.731459,-2.314251,0
0.637594,269.467,88.3536,11.896714,38402.788911,61.008967,6.427912,2.04161,0.424748,41.451742,4.555374,-1.309732,0
0.325875,259.636,86.6732,5.184974,33184.337904,66.576002,9.317729,1.918936,0.305726,88.569114,3.874604,-2.444599,0
0.526793,264.2004,88.2802,9.760813,34562.75824,73.079688,7.03613,1.747813,0.758275,49.81534,2.244379,-2.05781,0
0.598025,250.068,87.7194,11.030373,29198.359776,880.303064,6.777628,1.976676,44.433646,46.19585,4.556412,-2.992276,0
0.606393,268.1142,88.008,11.171132,38110.097558,64.841136,6.535665,2.062156,0.526511,42.875335,4.662998,-1.638328,0
0.423049,244.77,88.9038,7.314546,29867.4383,1283.250546,8.384947,1.884373,37.777337,71.669376,3.075829,-2.997574,0
0.692139,261.2846,88.6546,13.008122,32067.888803,1694.068499,6.006052,1.919254,33.224435,35.938653,4.174983,-2.997704,0
0.496333,261.1096,86.901,9.177044,34590.618788,67.019999,7.400145,1.832378,0.298304,55.45098,3.321988,-1.904055,0
0.492338,257.6294,87.8662,9.240897,29383.328856,466.563898,7.4634,1.947494,57.579667,56.762166,4.296204,-2.976556,0
0.556885,267.843,87.7888,10.683083,34890.779151,885.489395,7.027744,1.728837,44.047173,50.026911,2.874645,-2.992282,0
0.480311,263.5154,88.2996,9.151554,34159.205763,927.98024,7.512817,1.62126,41.725404,57.48891,1.639807,-2.994117,0
0.491963,243.8208,89.5206,8.756154,26286.180687,2915.549176,7.419413,2.129503,25.704005,56.211385,5.280029,-2.999466,0
0.534502,261.7676,87.4298,54.15868,33727.29519,1289.177872,55.752096,1.96473,37.632861,3600.358054,4.445782,3.359425,0
0.38135,254.5814,87.6742,5.976988,29539.107374,870.645654,8.22861,2.112404,45.183001,68.35281,4.76646,-2.996637,0
0.461816,242.638,88.7834,8.442172,29015.554556,1287.424484,7.85046,1.910382,37.60328,62.608167,3.232396,-2.997179,0
0.517164,255.1588,87.8528,53.316961,35151.749983,1293.047932,57.013117,2.175259,37.432443,3715.2578,5.68846,3.321804,0
0.651159,265.3762,87.8342,11.721965,37161.671474,64.97351,6.064359,2.109795,0.537157,36.396167,5.062854,-1.717722,0
0.344648,251.864,87.254,5.703842,29503.213504,467.525484,9.181338,2.115377,57.475655,86.255423,4.852352,-2.986715,0
1.390219,262.1152,87.0044,4218.386801,31894.883929,64.908781,69.458381,1.780315,0.246996,4872.334103,2.847169,20591605.879774,0
0.389778,259.7706,88.087,6.543361,37298.467976,1295.103831,8.193159,2.132913,37.327193,67.76588,5.291454,-2.998194,0
0.352542,252.3542,87.7004,5.480947,29436.585142,872.65584,8.698557,2.112383,45.023979,76.836187,4.73151,-2.996851,0
0.684268,258.8564,87.1264,13.106241,32754.193379,73.714023,6.016381,2.102806,0.65671,36.01233,5.171319,-1.766731,0
0.464319,266.6944,88.6026,8.761639,38318.077809,2111.299473,7.818338,2.059851,29.85169,62.47069,4.5199,-2.998872,0
0.484861,252.936,88.1758,9.225376,29966.676704,1288.185294,7.562729,1.796672,37.62014,57.918443,2.440396,-2.996876,0
2.073203,259.5914,88.6682,11178.696448,34386.140446,474.345709,70.58504,1.990634,56.074127,4985.142578,3.877706,2770325.265138,0
0.458195,263.021,87.3966,8.107083,32657.426159,1336.031708,7.437922,2.092162,36.088216,55.596382,5.744275,-2.997842,0
0.384172,264.6248,87.9526,5.901941,31232.662025,870.254353,8.086062,1.974799,45.186202,65.402968,4.141442,-2.996854,0
0.484613,264.505,88.3576,9.227744,34477.660775,927.340522,7.468795,1.604136,41.762987,56.79284,1.561935,-2.994079,0
1.308986,262.26,87.0176,4173.119872,32213.274,480.44689,70.514079,1.97004,55.21517,4978.428155,4.376296,375821.265572,0
0.37778,241.5152,89.6792,6.373441,28425.063769,1695.408687,8.819489,1.97757,33.113413,79.416279,3.905784,-2.998835,0
0.361578,260.0968,87.5282,6.48147,32991.63623,469.485605,8.905076,1.86429,57.082228,81.040157,3.208542,-2.983983,0
0.524089,263.8454,86.9958,10.364307,33744.319899,68.675382,7.162558,1.876663,0.46665,51.715147,3.178335,-1.753805,0
0.579931,251.4842,87.7204,10.762647,29783.64455,879.430224,6.948099,1.951317,44.500057,48.61404,4.335892,-2.99227,0
0.631619,255.352,87.5346,11.86286,32016.905696,880.224003,6.578373,2.027817,44.45824,43.318562,5.149286,-2.991587,0
0.846831,250.4984,88.628,16.748173,30256.186797,872.938416,5.548385,2.016438,44.916328,30.319858,4.29596,-2.987735,0
0.409017,243.047,88.621,7.168259,29287.835991,1285.906159,8.588002,1.909651,37.68289,75.23445,3.221016,-2.997569,0
0.408488,260.8962,86.9894,6.882101,33795.547826,66.875288,8.202528,1.869828,0.268693,68.579176,3.587813,-2.241951,0
0.711631,267.1676,89.0826,13.623816,35126.23311,1690.471777,5.910578,1.849076,33.300353,34.691625,3.646091,-2.997552,0
0.605417,254.4254,87.6618,11.235996,31438.834835,879.413021,6.775999,2.036689,44.507786,46.1923,5.290019,-2.99197,0
0.454222,242.8068,87.641,8.389531,24803.486674,473.667319,7.854653,1.934633,56.315688,63.286036,3.2293,-2.979205,0
0.456333,243.5066,86.865,81.657745,25068.703156,69.841975,63.456126,2.346108,0.573054,4309.690497,6.692691,5892.356033,0
0.407061,253.179,88.0172,6.998517,27722.716959,123.917704,7.999024,1.905695,15.14878,64.655069,3.691052,-2.784203,0
