mDt,mA,mQ,vDt,vA,vQ,sDt,sA,sQ,kDt,kA,kQ,g,attack
0.827399,293.549,88.2542,10.088635,39593.09,60.710903,7.276782,1.659865,0.977515,48.650322,1.847467,-1.962735,1,1
0.631091,279.44263,87.501,6.328052,35529.824,63.3578,9.558943,1.733672,0.905255,87.25087,1.759861,-2.488024,1,1
0.373874,241.6848,89.7676,6.353121,28653.109849,1695.08439,8.829093,1.997255,33.116752,79.639536,3.996119,-2.998839,0,0
0.089939,240.9588,87.9756,7.124536,26679.082,887.978,8.161544,1.955569,43.49372,73.17664,5.291002,-2.694699,0,1
0.070542,279.5474,88.4236,5.819192,31912.23,2113.9229,8.230525,1.146064,29.494331,74.82543,1.581871,-3.299351,1,1
0.076331,245.206,86.5068,6.168953,29672.602,70.69667,8.630346,1.813919,0.333043,81.973976,4.408628,-1.984987,0,1
0.522969,279.2662,86.8894,3.313247,34769.1,60.27441,11.426329,1.784705,0.714959,122.71014,2.554818,-2.988185,1,1
0.556366,245.9706,89.1462,83.642929,27626.456136,2915.306426,61.2386,2.283148,25.727809,4104.890989,6.318913,0.381497,0,0
0.346842,261.632,87.3662,6.147307,35654.783776,467.627298,9.127284,1.850579,57.429958,85.475369,2.939927,-2.984711,0,0
0.733611,285.5166,89.14,8.49793,34880.273,930.66797,8.157325,1.533709,41.826843,62.806084,1.094043,-3.294867,1,1
0.512368,245.116,88.1388,82.748542,26663.039744,1697.069935,62.220132,2.273662,33.17358,4195.296417,6.161771,6.981466,0,0
0.185823,297.3696,89.1266,8.773026,44119.19,2084.5159,7.126656,1.281285,30.069172,56.120342,2.620447,-2.698886,1,1
1.755057,241.7524,86.8092,11172.83388,26482.215094,883.842795,70.649519,2.097992,44.257752,4991.229167,4.273273,798074.556414,0,0
0.69166,282.6592,87.5506,7.699671,32846.406,74.4058,8.59936,1.501022,1.374671,69.88287,0.834384,-2.581998,1,1
0.439563,264.6546,87.6468,7.46613,34141.443299,1337.21965,7.579812,2.077146,36.022957,58.017146,5.526911,-2.998098,0,0
0.082574,260.991,87.5396,5.602642,29937.871,870.53906,7.786571,1.726361,44.85143,65.70802,4.172709,-2.696857,0,1
1.791628,244.507,87.8958,11173.389,27324.24,886.87256,70.643234,2.004776,43.933426,4990.6357,3.596628,792615.56,0,1
0.754628,289.45242,87.2536,9.23158,36223.875,60.763046,8.015906,1.5813,0.813294,59.97083,1.152987,-1.94636,1,1
0.153409,263.06277,87.064,7.730952,32512.564,1334.6659,7.183415,1.80055,35.83377,56.610924,5.508006,-2.697854,0,1
0.25432,258.141,87.0686,3.414243,31505.539919,60.694294,10.42011,1.897512,0.154781,107.659451,3.4418,-2.649828,0,0
0.557643,275.2962,88.4556,10.481129,39651.708866,1285.527629,7.016116,1.801534,37.713251,49.874119,3.613201,-2.996485,0,0
0.444896,258.4328,88.5438,7.746783,30824.967484,2100.433682,7.690124,1.878643,30.08718,60.069396,3.396908,-2.999142,0,0
2.090749,263.1164,88.8532,11178.866439,35876.409251,470.42965,70.582935,1.937853,56.750387,4984.944022,3.514782,2816613.592026,0,0
0.392452,265.6134,87.9062,6.055581,31298.93194,870.243802,7.972802,1.959888,45.191394,63.483653,4.083836,-2.996781,0,0
0.746315,289.5812,88.7442,8.843995,37124.05,920.8913,8.12315,1.450624,42.518333,62.187206,0.524894,-3.294359,1,1
0.50013,259.914,87.156,15.462786,33142.13,66.48527,5.204005,1.654687,0.022755,30.204819,3.946333,-0.833608,0,1
0.485901,268.6888,88.6386,8.985476,35988.549955,465.19599,7.474141,1.748597,57.733518,56.781192,2.686934,-2.977696,0,0
0.211246,245.486,88.9622,9.001833,25119.377,2912.0286,6.974262,1.73268,25.460577,53.908115,4.147987,-2.699416,0,1
0.059038,244.0114,88.3146,6.287445,27038.096,892.7273,8.554601,1.736727,43.117863,80.15877,3.591158,-2.695491,0,1
0.088266,267.03558,87.5132,6.691282,37349.223,466.7355,8.264283,1.52851,57.189457,75.27751,2.599136,-2.682526,0,1
0.427903,254.862,87.9624,7.518729,28290.845356,123.641786,7.817095,1.864515,15.20845,61.685506,3.444347,-2.760798,0,0
0.177797,253.356,86.9028,8.310919,28548.926,1335.2004,7.222634,1.779997,35.82368,57.59431,5.092852,-2.697493,0,1
0.471616,253.3766,87.007,8.574954,30364.892772,485.059351,7.497662,2.069349,54.433392,56.850239,5.154922,-2.981296,0,0
0.517077,244.9572,89.3366,9.376445,25753.634168,2911.2597,7.23352,2.00829,25.770638,53.574661,4.246541,-2.999413,0,0
0.213762,261.1934,87.0394,53.480766,33068.863,1290.6766,56.03056,1.664759,37.28754,3651.4646,4.176073,3.648636,0,1
0.025909,260.2476,86.3816,4.884955,33310.094,66.91342,9.017738,1.612438,0.00415,88.869255,3.534686,-2.145226,0,1
0.709898,265.643,87.5994,7.335113,33124.074,64.17016,8.556754,1.733418,1.087389,69.43996,1.825907,-2.433841,1,1
0.210622,273.7648,86.7478,9.647953,31556.373,479.22592,6.980493,1.251075,55.09245,53.689983,2.821548,-2.675731,1,1
0.482388,251.9184,88.4292,8.911466,28461.997341,893.676587,7.414162,1.877363,43.396993,55.576287,3.144845,-2.994175,0,0
0.585449,279.1744,87.8574,5.048177,34071.723,468.0299,10.118826,1.596176,57.712376,98.60406,0.987138,-3.289498,1,1
0.759792,285.2908,89.0736,8.753323,37989.953,78.018745,8.09466,1.670004,2.428879,61.683598,1.530036,-2.542945,1,1
0.472255,256.0026,87.7718,52.284894,33757.539793,1292.586525,58.658987,2.053746,37.458905,3864.705107,4.817028,3.328293,0,0
0.528879,269.7872,89.619,9.856735,42058.652716,2094.341439,7.145449,2.06738,30.149735,51.779594,4.618331,-2.998787,0,0
0.516,247.7996,89.8758,14.882419,29168.521,945.5577,5.558046,1.742134,39.583664,34.313095,4.032125,-2.690464,1,1
0.467517,260.0774,88.1476,8.480166,33649.366209,73.591014,7.514744,1.77471,0.766797,56.991827,2.376968,-2.20338,0,0
0.708506,281.7556,87.478,8.094069,32150.05,72.29552,8.38237,1.481761,1.412608,66.133125,0.756843,-2.499658,1,1
0.226252,244.3036,89.1678,9.164217,25878.373,2911.2285,6.850579,1.707252,25.45988,52.71136,3.928939,-2.699415,0,1
0.36563,265.2204,87.3276,6.665195,36668.419024,62.177078,8.937066,1.803792,0.322876,81.807109,2.59494,-2.025465,0,0
0.138103,292.3454,88.7058,8.017818,40550.3,2507.5317,7.761971,1.285747,27.347378,66.84346,2.423954,-2.699235,1,1
0.346729,244.4384,86.9086,6.29015,27564.418205,882.273446,9.028402,2.044585,44.365459,83.875936,3.812422,-2.995584,0,0
0.712884,290.9686,87.683,7.691239,36849.29,923.2359,8.410308,1.808691,42.45302,67.04041,3.306116,-3.295489,1,1
0.701099,267.6882,87.922,7.180592,33514.934,62.164318,8.679606,1.618568,1.034089,71.611404,1.014925,-2.391059,1,1
0.574729,253.3386,87.3584,10.761755,28974.35315,925.222749,6.837108,1.995226,41.991108,46.987059,4.631714,-2.993237,0,0
0.759827,252.1962,88.3012,14.94491,29613.336106,62.312079,6.029834,1.891233,0.380826,36.091739,3.458497,-0.751323,0,0
0.454698,256.4578,87.2224,8.60368,31007.463419,488.697338,7.856906,1.899447,53.795143,63.084624,3.228782,-2.979517,0,0
0.418086,242.4814,89.0178,7.086079,28550.770854,1286.721883,8.370052,1.918966,37.615728,71.348786,3.296137,-2.997745,0,0
1.420083,269.0092,87.29,11172.058,30355.62,880.2111,70.35503,1.113874,44.13922,4991.4487,1.053252,804140.3,1,1
0.060012,256.8732,87.0442,6.203631,33775.484,67.45093,8.685103,1.646566,0.061463,82.70555,2.960441,-1.898887,0,1
0.685198,268.9518,89.1958,7.043209,32159.455,876.9237,9.053314,1.616423,44.916122,78.09481,1.331181,-3.295184,1,1
0.565406,262.9186,87.8958,10.351233,32862.271174,60.223342,7.154936,1.735308,0.240814,51.693585,2.594412,-1.384188,0,0
0.190699,249.154,87.0502,8.939557,27770.125,472.33,7.151481,1.615867,56.23234,57.149055,2.761391,-2.677127,0,1
0.669831,265.3424,88.0934,12.8424,34628.465962,880.108276,6.11263,1.901228,44.42014,37.189456,3.98427,-2.991443,0,0
0.519691,257.6626,87.821,53.411578,34147.683561,1292.324159,56.867273,2.024917,37.466296,3702.043822,4.642221,3.328798,0,0
0.452193,283.10178,86.82,14.708785,35079.004,67.7132,5.37993,1.154193,0.393719,32.26156,1.874249,-0.967026,1,1
0.048517,247.9804,87.393,5.567401,28356.678,472.55197,8.554875,1.641973,56.156525,80.3922,2.862254,-2.687206,0,1
0.413343,244.4874,88.6816,7.400278,29517.841041,1286.897421,8.485364,1.872392,37.634664,73.430017,3.035826,-2.997473,0,0
0.956479,255.5594,88.9824,450.66022,28122.736,1303.0891,69.777374,2.231397,37.260212,4879.7134,3.884671,579.68823,1,1
0.226252,258.35938,86.3414,53.63183,31462.652,68.686005,55.796436,1.646467,0.032112,3630.6577,3.806975,2218.2979,0,1
0.492338,257.6294,87.8662,9.240897,29383.328856,466.563898,7.4634,1.947494,57.579667,56.762166,4.296204,-2.976556,0,0
2.762632,255.2488,87.3616,25993.977,33756.996,78.17605,70.653786,2.079098,0.741415,4991.6343,4.69155,552206800.0,0,1
0.688036,280.7596,88.2136,7.108955,30842.404,118.07253,8.534422,1.532214,16.588284,68.3455,1.135148,-3.062946,1,1
0.577658,259.6628,87.8528,54.803376,35336.007496,1288.659932,54.781731,1.995801,37.623355,3514.861781,4.562203,3.362338,0,0
0.223352,257.34558,86.2874,53.383564,30098.664,69.32276,56.17045,1.53873,0.063732,3664.3735,3.001667,2215.9495,0,1
0.140742,259.86438,87.0256,7.496136,31473.912,1335.1368,7.330876,1.88024,35.817486,58.933495,6.043925,-2.697899,0,1
0.089844,260.0726,87.786,6.243298,37319.508,1294.7654,7.893202,1.830787,37.028896,68.0664,4.982249,-2.698194,0,1
2.680035,260.5718,87.793,25992.635,32287.271,481.10294,70.66078,1.838423,55.011765,4992.2944,2.838056,14580942.0,0,1
0.304426,279.908,87.3342,11.194461,34693.453,877.8004,6.434621,1.193361,44.32053,45.78582,2.582034,-2.691692,1,1
0.393825,242.8912,86.999,6.723588,28870.163763,69.787799,8.514237,2.11207,0.609226,74.136673,4.517687,-2.284015,0,0
0.528185,245.1506,88.2084,83.029732,26722.64552,1697.322969,61.906166,2.264676,33.161301,4166.493407,6.121197,6.977496,0,0
0.818853,292.9158,88.2102,9.876937,39751.36,56.025337,7.33767,1.653127,0.638073,49.500694,1.798037,-1.77354,1,1
0.653422,265.2656,88.7898,457.35464,32336.51,2092.0269,68.09945,1.533241,29.941135,4722.152,2.950588,223.47989,0,1
0.380541,258.5918,87.896,5.91238,30072.538773,867.654384,8.185486,2.071598,45.394381,67.356632,4.597745,-2.996733,0,0
0.53751,263.2666,87.6208,54.229686,34427.385524,1289.435007,55.645057,1.951884,37.606604,3590.846877,4.349429,3.356746,0,0
0.461694,258.4288,88.2814,7.906996,29589.594531,1692.908214,7.373903,1.862659,33.283811,54.908196,3.7644,-2.998737,0,0
0.393912,248.5016,88.0388,6.585531,32292.777997,471.904095,8.544093,1.827922,56.589853,74.811393,2.451942,-2.984846,0,0
0.120151,280.44,87.551,51.04793,36615.875,1288.4744,60.541325,1.247842,37.348446,4008.4397,2.458079,3.674254,1,1
0.168548,264.8692,88.0264,8.622281,34564.914,927.90906,7.34847,1.321337,41.407467,59.962387,1.364844,-2.69421,0,1
1.854716,249.691,88.4058,11174.617973,29552.437519,884.632726,70.62981,1.966552,44.051764,4989.368236,3.417854,796607.410119,0,0
1.766297,243.7302,87.611,11173.041,26866.676,885.64325,70.64725,2.006422,44.049698,4991.014,3.685838,794828.1,0,1
0.142087,289.84198,88.2864,8.094436,39667.926,2104.7305,7.709269,1.32037,29.686222,65.95131,2.639651,-2.698908,1,1
0.44157,252.3066,87.0772,8.265772,28822.464596,490.23964,7.875299,1.92497,53.565792,63.137411,3.477631,-2.981198,0,0
0.39032,246.2186,88.2316,7.372901,28910.114414,480.851161,8.505625,2.158596,54.996423,73.661896,4.891394,-2.981977,0,0
0.799983,280.7488,87.0594,53.857513,33043.434,63.810314,56.977463,1.625749,0.866347,3682.9941,1.684366,2568.8977,1,1
0.81667,287.7058,88.0282,54.12646,38258.637,1284.6371,56.556538,1.724694,38.099625,3645.7568,2.51701,3.702316,1,1
0.525847,256.9208,86.6162,53.932191,30613.073327,68.900498,56.09603,1.912027,0.323132,3630.921072,3.811819,2223.521548,0,0
0.363922,258.8178,87.4306,6.566689,32118.167803,472.956384,8.820601,1.888736,56.470251,79.531758,3.378997,-2.98409,0,0
0.067471,261.55078,87.9466,5.790885,37320.223,1298.0262,8.146317,1.778064,36.877983,72.27644,4.58057,-2.69835,0,1
0.667593,269.83682,89.2024,6.5925,32373.668,1282.832,9.238181,1.617543,38.1134,81.574844,1.319288,-3.297957,1,1
0.457106,254.8978,87.2126,8.43279,29653.084955,116.633801,7.532638,1.715203,16.478756,57.296938,2.2025,-2.684798,0,0
0.501315,254.259,88.593,9.102033,27875.901519,893.923351,7.131229,1.826891,43.364831,51.139015,3.007442,-2.994387,0,0
0.309628,268.4658,87.9292,11.2803,38387.98,468.4271,6.185927,1.539574,56.829304,42.395092,2.897008,-2.672475,0,1
0.469683,256.0274,87.218,8.832398,30779.785849,489.506076,7.709308,1.998918,53.662541,60.673139,3.909481,-2.97927,0,0
0.153305,261.09558,88.71,8.210115,32440.678,936.8115,7.417231,1.435334,40.762077,61.08407,2.136815,-2.69474,0,1
1.77355,259.844,88.379,11178.3955,34390.008,473.92596,70.28504,1.690973,55.794064,4984.8433,3.578368,2771723.8,0,1
0.115762,261.04578,88.264,6.662614,30715.553,2098.4275,7.582642,1.568751,29.82272,63.374912,3.351563,-3.299273,0,1
0.2383,263.494,87.375,53.865257,34926.36,1289.3522,55.440456,1.635509,37.318893,3599.0679,3.917049,3.660462,0,1
0.440285,247.0046,87.4342,8.083734,26922.373779,474.24767,7.92658,1.91081,56.235789,64.675254,3.082525,-2.980337,0,0
0.359541,258.6284,87.4016,6.489709,32111.305913,472.168717,8.891575,1.889778,56.614106,80.856493,3.384744,-2.984159,0,0
0.194211,286.5568,86.6982,9.538913,37638.42,61.019398,7.092684,1.41607,0.136803,55.605534,3.437648,-1.169092,1,1
0.753534,282.24362,87.0406,52.49148,33221.676,61.54251,59.13715,1.619538,0.68999,3879.572,1.655512,2761.801,1,1
0.823526,293.8908,88.2168,10.028883,40702.79,56.20028,7.31843,1.697967,0.628879,49.26896,2.111203,-1.74133,1,1
1.723535,256.1668,88.1688,11177.557,33203.04,883.0302,70.29439,1.722482,43.842785,4985.725,3.754915,798886.5,0,1
0.558638,275.6916,88.5622,10.465298,39936.662089,1284.616931,7.018935,1.791191,37.744842,49.932649,3.538597,-2.996487,0,0
0.416684,242.894,89.4316,7.35224,28268.829164,1287.267321,8.432695,1.897176,37.55862,72.49445,3.261552,-2.997537,0,0
0.721966,278.49762,87.5158,8.277005,31761.943,486.31723,8.314871,1.60086,54.565357,65.15101,1.342335,-3.28156,1,1
2.748176,261.2818,87.7834,25993.867578,35048.016789,482.146884,70.654499,1.922988,54.837335,4991.701468,3.535079,14517522.93113,0,0
0.393622,239.5348,88.2846,7.408152,25349.565189,894.476403,8.323635,2.127901,43.343134,70.432755,4.454665,-2.994963,0,0
0.231999,262.3936,86.7674,10.162515,34835.168,66.26965,6.830901,1.940043,0.0835,51.54374,5.683728,-1.335626,0,1
0.389394,259.5158,88.1048,6.543401,37027.76015,1294.981417,8.193534,2.14712,37.330999,67.769943,5.394107,-2.998193,0,0
0.775069,285.7764,88.6194,8.61534,34341.43,1687.6434,7.571899,1.606339,33.74817,53.131516,1.754964,-2.69863,1,1
0.69133,264.9374,87.5782,451.205526,29720.766681,463.313085,69.277968,1.81019,58.213467,4861.279275,2.917513,4610.368974,0,0
0.424345,239.2088,88.2964,8.182692,25164.356403,893.851347,8.037269,2.125542,43.386765,65.585024,4.442678,-2.994252,0,0
0.120431,277.87698,87.581,51.04786,35789.766,1289.1112,60.54134,1.28382,37.31823,4008.4421,2.676776,3.667941,1,1
0.529001,270.0924,89.5322,9.878978,41748.219462,2092.852163,7.14011,2.042394,30.187413,51.67678,4.518925,-2.998782,0,0
0.462254,265.6208,87.7144,8.138914,34554.078607,1333.934033,7.391374,2.057643,36.148399,54.882902,5.376158,-2.997845,0,0
0.439266,246.7394,87.3502,8.084171,26732.151488,474.99956,7.927002,1.911953,56.11499,64.679297,3.109786,-2.980396,0,0
0.531371,249.6744,88.8014,15.765275,28467.166,910.0919,5.420327,1.810727,41.935562,32.627487,4.522283,-2.688999,1,1
0.0684,253.6664,87.2816,5.490557,29705.273,873.1794,8.126059,1.784854,44.671898,72.159874,4.280421,-2.69671,0,1
0.459121,260.727,88.106,8.350085,34127.507671,71.836364,7.600708,1.766011,0.776099,58.333564,2.313971,-2.171312,0,0
0.587587,260.9274,88.4104,11.525359,33276.696529,469.212772,6.786211,1.872223,57.02625,46.572119,3.422608,-2.970091,0,0
0.493077,267.5592,88.5296,9.168999,36760.852895,62.779924,7.460565,1.712678,0.391704,56.633513,2.288511,-1.727984,0,0
0.808211,284.7892,87.0672,54.085148,34813.89,63.781406,56.62594,1.699869,0.955362,3651.6396,2.425785,2571.062,1,1
0.544426,250.8896,88.002,16.538923,28781.127,62.663994,5.349435,1.665563,0.083763,31.724253,3.591829,-0.19028,0,1
2.759005,257.567,87.437,25993.916,34254.246,76.62763,70.6541,2.010044,0.6297,4991.664,4.140903,574749900.0,0,1
0.527288,265.504,88.2762,9.760156,35135.933184,73.377514,7.036369,1.72446,0.75493,49.817982,2.125523,-2.065521,0,0
0.700657,284.39282,88.4432,7.738515,35021.234,924.2967,8.497813,1.478581,42.314495,68.44068,0.660488,-3.295351,1,1
0.343237,249.9178,87.5074,6.202973,31232.113443,70.889145,9.091354,2.063187,0.429406,84.273581,3.907929,-2.331774,0,0
0.683522,247.975,88.2132,19.389994,27812.018,59.737427,4.847797,1.706516,0.077194,26.11174,3.86838,0.461845,0,1
0.679105,279.6694,87.5334,7.216074,32984.746,110.49773,8.679728,1.507237,18.172491,71.06797,0.770535,-3.010237,1,1
0.033307,252.168,87.1722,5.201126,30602.162,472.95645,8.869341,1.559878,56.11973,86.50183,2.325327,-2.687947,0,1
0.424804,243.3862,88.9566,7.297888,29288.20225,1284.895916,8.318467,1.907243,37.700918,70.514631,3.21153,-2.997628,0,0
0.613677,270.622,88.4772,11.645685,39936.469516,466.45548,6.463627,1.803518,57.513536,41.766244,2.983981,-2.972096,0,0
0.203439,275.96597,86.8158,9.499903,32624.783,478.5932,7.060585,1.229162,55.193573,54.90693,2.596494,-2.675876,1,1
0.472221,248.0892,87.389,8.740615,27750.042043,472.699279,7.560039,1.912905,56.515263,58.625921,3.075006,-2.978929,0,0
0.301815,272.94778,88.2026,11.119949,40802.31,466.9964,6.253476,1.479797,57.05728,43.295616,2.536441,-2.67253,0,1
0.63977,259.3356,88.0322,12.313648,32689.018573,59.635963,6.717043,1.787069,0.210564,45.290981,2.842181,-0.941158,0,0
0.755097,299.2258,88.4294,8.269542,40167.97,1282.0802,7.934686,1.70464,38.20521,59.03385,2.746966,-3.29759,1,1
0.299279,250.8068,87.3348,10.816815,29350.0,880.61145,6.481781,1.662907,44.09551,46.547028,4.174985,-2.692157,0,1
0.958439,263.37802,88.936,451.53146,30511.943,2090.4944,68.978065,2.120718,30.589466,4860.8525,3.417482,223.26003,0,1
0.450467,261.8016,87.4336,7.954466,32243.734637,1336.104791,7.528163,2.128113,36.082303,57.026882,5.967777,-2.997872,0,0
1.03228,263.6388,89.2766,459.489434,32229.745935,2087.781292,67.387603,1.870248,30.315047,4683.207918,3.397062,223.987848,0,0
0.268147,264.6478,87.1442,3.825074,33703.444555,56.971006,10.279014,1.859721,0.197918,106.637058,3.371699,-2.50577,0,0
0.235214,267.5648,87.4504,9.723976,32967.586,58.630898,6.978492,1.437125,-0.048885,53.7998,2.223081,-1.031487,0,1
0.685011,263.3538,88.5176,451.448639,29575.733426,1684.10729,69.224052,1.806242,33.527629,4856.126005,3.070575,346.168732,0,0
0.28914,249.9444,86.9334,10.991177,29213.697,885.84656,6.544363,1.893038,43.749054,47.36076,6.008358,-2.691872,0,1
0.549676,263.2948,88.045,10.236922,35084.371493,72.066575,6.899311,1.849094,0.755279,47.906184,3.20775,-1.972832,0,0
0.470719,261.8564,88.2978,8.565912,33949.581379,73.295915,7.52464,1.758338,0.744283,57.172085,2.313868,-2.178169,0,0
0.473167,264.723,88.65,8.944342,37481.960671,2114.3191,7.727087,2.103175,29.785151,61.000762,4.815736,-2.998855,0,0
0.452704,241.6642,86.6698,81.578351,26021.196238,71.506768,63.546862,2.37571,0.57695,4318.180759,7.157155,5621.164041,0,0
0.579931,251.4842,87.7204,10.762647,29783.64455,879.430224,6.948099,1.951317,44.500057,48.61404,4.335892,-2.99227,0,0
0.287624,250.922,87.0248,10.85749,30087.953,882.12213,6.60635,1.844495,44.014626,48.236336,5.603206,-2.691857,0,1
0.193978,264.5152,88.0812,9.144406,34570.496,926.4275,7.094722,1.304952,41.502377,55.93821,1.259312,-2.69391,0,1
0.453018,258.0652,88.0716,8.429186,32268.331349,928.140073,7.689679,1.690096,41.737025,60.188832,1.94337,-2.994788,0,0
0.650228,273.5342,88.3874,6.887998,32971.426,476.23254,9.238983,1.819808,56.175117,81.27311,2.433299,-3.283795,1,1
0.420837,242.9006,88.5572,7.553723,28990.58952,1287.633528,8.364378,1.89247,37.612322,71.293666,3.174029,-2.997443,0,0
0.082777,261.41937,87.2804,5.711372,34600.46,74.92354,8.193107,1.575112,0.794767,73.23851,3.529782,-2.207215,1,1
0.807081,290.3146,87.9328,54.08042,36637.926,1284.656,56.633778,1.69406,38.105713,3652.3164,2.50513,3.702672,1,1
0.17656,270.68417,87.8194,8.025936,36527.926,1700.0236,7.221924,1.679103,32.77947,58.195595,4.604862,-2.69854,0,1
0.386137,240.0224,88.2604,7.34927,26454.082698,888.560992,8.520543,2.268634,43.774308,73.939121,5.684998,-2.994737,0,0
0.063857,244.2522,88.3098,6.368901,27075.326,891.78076,8.476411,1.730052,43.186584,78.75274,3.563573,-2.695448,0,1
0.384172,264.6248,87.9526,5.901941,31232.662025,870.254353,8.086062,1.974799,45.186202,65.402968,4.141442,-2.996854,0,0
0.645117,280.21622,87.9768,6.06514,36057.54,465.83392,9.436585,1.580732,58.107784,85.53315,0.863698,-3.286376,1,1
0.385863,255.5918,86.709,7.111893,31461.111973,64.844319,8.301451,1.922649,0.486943,69.999019,3.265837,-2.121901,0,0
2.698414,256.9496,87.8784,25992.473,28667.55,1302.6425,70.66111,1.739594,37.04151,4992.325,2.524066,1988876.6,1,1
