mDt,mA,mQ,vDt,vA,vQ,sDt,sA,sQ,kDt,kA,kQ,g,attack
337.3298,637.6204,437.42667,357.34918,36332.16,1678.6278,357.34918,337.3298,377.36853,397.3879,357.34918,337.3298,1,1
0.490333,250.031,88.2528,8.193574,28186.354,496.5993,7.717365,2.082995,52.590054,60.877518,4.955052,-2.982611,1,1
0.393584,242.714,87.0026,6.723498,28739.377,69.79379,8.51468,2.114891,0.607943,74.14189,4.55031,-2.284108,0,1
337.3298,637.6204,437.42667,337.3298,36552.375,1258.221,357.34918,337.3298,377.36853,417.4073,337.3298,337.3298,1,1
0.380576,253.7942,87.668,5.977002,29434.643846,871.025376,8.22952,2.124942,45.154045,68.362906,4.829382,-2.99664,0,0
337.3298,617.6011,437.42667,357.34918,36792.61,817.7948,357.34918,337.3298,397.3879,397.3879,357.34918,337.3298,1,1
337.3298,617.6011,437.42667,357.34918,36532.355,1258.221,357.34918,337.3298,377.36853,417.4073,337.3298,337.3298,1,1
0.52367,262.4838,87.01,10.362313,32614.470538,68.2311,7.164837,1.808128,0.447062,51.739757,2.65975,-1.737441,0,0
0.432083,242.6098,87.5238,7.319046,30626.059544,69.177834,8.032411,1.971139,0.523246,65.890307,3.521454,-2.22886,0,0
0.46788,257.1106,88.0812,8.736639,32027.189568,928.313807,7.503718,1.718962,41.724447,57.198745,2.0882,-2.994668,0,0
0.570678,256.6544,88.1726,10.947819,29299.028161,466.759609,6.838287,1.972559,57.50522,47.370136,4.408037,-2.97229,0,0
2.723673,254.2372,87.7404,25993.26,29484.268,1287.739,70.65743,1.944685,37.670277,4991.978,3.614853,2035160.8,0,1
0.536371,251.4966,87.1256,10.243648,30187.977,482.30704,7.123909,2.087302,54.885,51.049458,5.233133,-2.975619,0,1
0.968256,248.1496,88.5266,19.42017,28860.90082,57.360892,5.208045,1.997441,0.390935,26.447239,4.068329,0.37535,0,0
0.445195,237.8932,87.1788,7.658721,27482.293794,70.633631,7.909406,2.161077,0.579911,63.678146,4.898966,-2.216078,0,0
337.3298,617.6011,437.42667,357.34918,29385.44,1618.5697,357.34918,337.3298,377.36853,397.3879,357.34918,337.3298,1,1
0.522704,252.0738,87.1488,9.93445,30538.832,481.90826,7.234662,2.072434,54.949814,52.713074,5.102812,-2.976324,0,1
0.486313,268.6524,88.659,8.986814,35978.476374,465.635519,7.472175,1.749253,57.651302,56.759383,2.691149,-2.97774,0,0
0.57153,261.451,87.886,10.481216,32512.967,60.877403,7.08586,1.748995,0.235918,50.68344,2.671932,-1.408702,0,1
0.447338,256.8354,88.7522,8.504412,30060.878707,937.802795,7.757367,1.786128,41.040665,61.21828,2.814565,-2.994719,0,0
0.559426,269.7232,87.9842,10.677048,35912.5,882.18634,7.030914,1.655691,44.275734,50.06431,2.332597,-2.992227,0,1
0.6112,260.7978,88.496,11.323449,31953.244115,1693.930784,6.463662,1.934408,33.239632,42.015126,4.262366,-2.997988,0,0
0.384067,243.2436,86.8852,6.710568,29113.504,71.42842,8.800091,2.15555,0.627751,79.21977,4.961407,-2.274307,0,1
0.458422,266.1542,87.5566,8.062165,34619.188422,1334.940796,7.436063,2.063584,36.119869,55.581977,5.432533,-2.997863,0,0
0.589974,250.9102,87.7388,10.880804,29574.172936,879.767775,6.845161,1.95903,44.472619,47.156376,4.404332,-2.992328,0,0
0.46034,257.2626,88.065,8.582452,31869.207241,928.629975,7.595922,1.70196,41.704704,58.668897,2.008654,-2.994733,0,0
0.451466,244.991,88.4662,8.367419,27989.587319,1289.042858,7.904667,1.857046,37.559071,63.482049,2.787991,-2.997199,0,0
2.754746,257.061,87.3852,25993.86,34326.62,77.74762,70.65441,2.05198,0.743746,4991.693,4.496336,558310900.0,0,1
0.390499,240.481,88.2678,7.42432,26596.74,887.63806,8.461302,2.260056,43.841274,72.87411,5.625222,-2.994692,0,1
0.412932,243.44,87.2968,7.560735,25031.8288,474.39911,8.237631,1.93784,56.226715,70.053971,3.260027,-2.981444,0,0
0.562482,262.4998,87.8676,54.500765,36592.0656,1288.36727,55.230221,1.978496,37.634957,3554.451337,4.476754,3.365973,0,0
0.688456,264.0808,88.727,12.928486,33427.923071,1693.274071,6.03342,1.913854,33.242637,36.277841,4.108846,-2.99771,0,0
337.3298,617.6011,417.4073,357.34918,31347.338,1258.221,357.34918,337.3298,377.36853,397.3879,337.3298,337.3298,1,1
0.349108,247.6362,87.6862,5.866903,28216.30865,473.18173,8.855274,1.942237,56.398401,80.097678,3.18503,-2.987225,0,0
337.3298,637.6204,437.42667,337.3298,37953.73,397.3879,357.34918,337.3298,337.3298,417.4073,337.3298,337.3298,1,1
0.267036,258.3386,86.9566,3.709908,32051.455,61.409916,10.020374,1.99448,0.169326,99.193695,4.227055,-2.62703,0,1
0.37782,246.4414,88.6412,5.199472,28137.613,933.7997,8.873194,2.217104,40.795067,80.387825,5.31746,-2.997415,1,1
0.605486,254.1996,87.7086,11.235912,31430.135,879.38446,6.776016,2.040769,44.505524,46.192474,5.304851,-2.991969,0,1
0.318738,244.662,86.838,5.609118,27606.884556,882.082156,9.442292,2.04167,44.386468,91.929408,3.798185,-2.996161,0,0
0.358067,262.6908,87.3448,6.377585,34771.1,470.43793,8.946507,1.830512,56.92901,82.15192,2.931733,-2.98435,0,1
337.3298,617.6011,437.42667,357.34918,32027.996,417.4073,357.34918,337.3298,337.3298,397.3879,337.3298,337.3298,1,1
0.486548,259.1536,88.7648,9.038296,32851.968807,968.749481,7.341744,1.729869,39.743602,54.813172,2.333218,-2.994968,0,0
0.60934,296.0848,88.3006,11.506967,41214.793,54.84864,6.574092,1.550926,0.647225,43.45646,2.680769,-0.955269,1,1
0.354215,245.6654,87.0426,6.213705,27930.435843,60.674785,8.980808,1.982559,0.374431,82.457679,3.607568,-2.103736,0,0
337.3298,617.6011,437.42667,357.34918,30166.195,797.7754,357.34918,337.3298,397.3879,417.4073,337.3298,337.3298,1,1
0.46949,250.1284,88.0866,8.509721,26556.937913,126.2615,7.388195,1.940606,14.7417,54.971487,3.973282,-2.736668,0,0
0.517264,250.4778,88.335,8.943016,28347.639,494.9832,7.591736,2.071204,52.829887,58.926052,4.882796,-2.979786,1,1
0.403729,278.002,88.0982,6.965796,38241.26,1289.9437,8.182676,1.695063,37.554577,68.46335,3.554041,-2.997916,1,1
0.479408,261.5254,88.9366,8.98406,33105.762955,930.19938,7.440929,1.724157,41.521833,56.387271,2.375742,-2.99446,0,0
337.3298,617.6011,437.42667,357.34918,36372.2,397.3879,337.3298,337.3298,337.3298,377.36853,357.34918,337.3298,1,1
337.3298,617.6011,437.42667,337.3298,37072.88,397.3879,357.34918,337.3298,337.3298,457.44604,337.3298,337.3298,1,1
0.352525,261.5818,87.4114,6.311659,35528.952909,469.78855,9.062943,1.854369,57.038146,84.228232,2.966095,-2.984255,0,0
0.603285,249.7826,87.214,11.416321,30385.588,881.8206,6.767128,2.130794,44.36915,45.943798,5.791323,-2.991797,0,1
0.474177,258.8534,88.7256,8.810154,32582.43,969.1203,7.470863,1.746185,39.724537,56.850613,2.41806,-2.995054,0,1
0.526793,264.2004,88.2802,9.760813,34562.75824,73.079688,7.03613,1.747813,0.758275,49.81534,2.244379,-2.05781,0,0
0.477672,261.4618,86.779,9.214382,32957.343741,65.855359,7.486104,1.854765,0.463521,56.642676,2.964051,-1.832364,0,0
0.49295,273.03,88.2884,8.758653,38269.1675,1696.021225,7.353967,1.905268,33.193214,54.863098,4.338486,-2.998457,0,0
0.670705,264.4044,87.2072,12.532307,35146.42,69.565865,6.042865,2.032318,0.558175,36.32045,4.742644,-1.72389,0,1
0.458412,258.0324,87.7372,52.023235,35109.83,1292.4673,59.095123,2.056807,37.466858,3904.1301,4.817435,3.330142,0,1
2.681239,248.6124,87.8366,25992.652394,27409.266166,1293.1923,70.660693,1.974241,37.426336,4992.285841,3.50769,2018062.797472,0,0
337.3298,597.58167,417.4073,337.3298,29966.002,817.7948,357.34918,337.3298,397.3879,417.4073,357.34918,337.3298,1,1
0.576934,268.1574,88.0338,10.719295,37864.49,67.06386,6.704559,1.850671,0.582592,45.143826,3.316983,-1.770026,0,1
0.742581,258.2366,87.1504,14.574837,32513.982,72.22898,5.750568,2.048779,0.506609,32.803608,4.7801,-1.542155,0,1
0.560433,275.4354,89.5058,10.487858,43523.575827,2089.869166,6.847907,1.953556,30.253786,47.209005,4.081522,-2.998736,0,0
0.376173,252.5514,87.6736,5.900077,29271.997358,870.956263,8.291149,2.121329,45.158962,69.445965,4.828243,-2.996675,0,0
0.589682,250.4684,87.7734,10.88139,29333.619001,879.642852,6.844864,1.966488,44.478725,47.153405,4.484406,-2.992325,0,0
137.13608,117.11671,137.13608,97.09733,671599170.0,-2.999533,137.13608,137.13608,137.13608,-2.999533,137.13608,117.11671,1,1
0.544244,242.8778,88.6584,10.056485,24716.377667,1693.265309,7.086991,1.966278,33.247376,51.42508,3.787373,-2.99808,0,0
0.711594,269.1084,89.0336,13.601613,35936.474249,1690.543271,5.913623,1.809594,33.301862,34.740907,3.401743,-2.997557,0,0
0.538216,251.1162,88.2274,10.095498,29851.154,1290.8785,6.990004,1.871017,37.50116,49.21827,2.880851,-2.996806,0,1
337.3298,617.6011,417.4073,397.3879,33329.258,397.3879,397.3879,337.3298,337.3298,4120.991,337.3298,3059.9646,1,1
0.570496,260.6992,87.7558,10.482112,32264.116719,61.564966,7.085892,1.757674,0.245016,50.683321,2.731249,-1.443785,0,0
0.82702,258.5362,87.2824,16.278364,32694.23389,67.32745,5.375287,1.977337,0.322257,28.426765,4.40531,-1.162883,0,0
0.449178,264.488,87.6462,7.909905,34002.239056,1334.868626,7.527478,2.088094,36.115975,57.025669,5.594093,-2.997892,0,0
0.357925,237.1712,86.8512,6.582159,25335.501091,882.997859,8.817947,2.134242,44.317731,80.034906,4.324246,-2.995386,0,0
1.709986,268.0768,87.6166,11172.122,30188.205,880.4524,70.65753,1.410978,44.441498,4991.986,1.350814,804252.2,1,1
0.542888,266.9128,87.9674,10.379416,34628.393596,882.991137,7.175627,1.66396,44.217096,52.238474,2.262846,-2.992367,0,0
0.282041,264.0362,87.0584,4.057241,33120.97729,56.842589,9.952766,1.851663,0.197956,99.698891,3.285525,-2.476786,0,0
0.453018,258.0652,88.0716,8.429186,32268.331349,928.140073,7.689679,1.690096,41.737025,60.188832,1.94337,-2.994788,0,0
0.378119,263.9806,87.578,5.934279,35475.543,74.181915,8.56044,1.833027,1.098391,74.148735,3.619491,-2.506294,1,1
0.396041,285.2904,88.4106,7.394479,37105.367,2109.8044,8.547872,1.614947,29.896523,75.10124,3.045339,-2.999041,1,1
337.3298,637.6204,417.4073,357.34918,36612.434,397.3879,357.34918,337.3298,337.3298,397.3879,337.3298,337.3298,1,1
0.385119,260.1136,88.0828,6.445138,37360.727095,1295.515944,8.259005,2.127156,37.309924,68.949759,5.256976,-2.998219,0,0
0.478449,263.5126,86.8308,9.214216,33611.82,65.36057,7.485555,1.831555,0.458311,56.637154,2.871222,-1.814772,0,1
0.457718,270.1786,88.193,8.001522,36255.592702,1699.766551,7.684879,1.996362,33.090501,60.209356,5.004581,-2.998599,0,0
0.43404,266.1806,87.7478,7.504913,34631.966384,1333.455395,7.692446,2.05334,36.165113,59.584406,5.325035,-2.998018,0,0
0.475658,263.633,88.5666,8.915137,34659.774711,967.692764,7.529018,1.681594,39.826321,57.754935,2.059898,-2.994843,0,0
0.746618,261.433,87.444,14.732915,33256.099511,67.004864,5.758167,1.946829,0.385165,32.896677,4.199385,-1.264523,0,0
1.879859,279.4932,88.344,11175.335,34118.28,878.96045,70.622314,1.353204,44.487026,4988.66,1.099395,806911.4,1,1
0.288973,241.7926,86.5552,4.908298,26473.227985,476.432953,9.900539,2.073277,55.957862,101.139745,4.062441,-2.988947,0,0
0.966815,264.7954,89.2594,457.80103,32551.275,2087.2854,67.76534,1.855012,30.326923,4718.6616,3.297731,224.13535,0,1
0.556182,245.7838,89.1564,83.643096,27597.687458,2915.230339,61.238477,2.289481,25.728267,4104.879472,6.346951,0.381677,0,0
337.3298,617.6011,437.42667,337.3298,34430.32,397.3879,357.34918,337.3298,337.3298,437.42667,337.3298,337.3298,1,1
1.790407,243.5302,87.4732,11173.5033,27678.692688,887.624082,70.64218,2.052196,43.915702,4990.536269,3.910706,791274.431293,0,0
0.525058,271.7076,88.773,9.975735,36466.180502,465.538671,7.21453,1.704804,57.654914,52.869072,2.521501,-2.974346,0,0
0.407448,240.6828,89.2092,7.136222,27595.266,1288.9987,8.498789,1.944386,37.500874,73.76887,3.463104,-2.997647,0,1
217.21358,257.25232,237.23296,237.23296,671738300.0,97.09733,237.23296,217.21358,217.21358,-2.999533,217.21358,217.21358,1,1
0.374499,271.756,88.1252,5.934722,38155.664,1290.2827,8.563926,1.814665,37.53856,74.188095,3.836069,-2.998367,1,1
0.251568,255.5704,86.6356,3.502568,31997.395844,66.421613,10.582732,2.008191,0.294189,112.407642,4.338375,-2.679086,0,0
337.3298,617.6011,437.42667,337.3298,34410.3,397.3879,357.34918,337.3298,337.3298,437.42667,337.3298,337.3298,1,1
337.3298,617.6011,437.42667,337.3298,35030.902,797.7754,357.34918,337.3298,397.3879,417.4073,337.3298,337.3298,1,1
1.731374,269.7274,87.677,11172.442,31140.492,879.88666,70.6539,1.396142,44.476856,4991.6426,1.212718,805277.5,1,1
1.782471,243.7562,87.5628,11173.371532,27488.327962,885.656456,70.643653,2.025365,44.053294,4990.675261,3.765499,794797.608673,0,0
337.3298,617.6011,437.42667,357.34918,32128.094,817.7948,357.34918,337.3298,397.3879,397.3879,337.3298,337.3298,1,1
0.401966,241.7732,87.2634,7.459435,24288.585762,475.17962,8.367875,1.948682,56.092232,72.000903,3.328581,-2.981517,0,0
0.408175,247.352,89.507,7.420864,28641.582496,1700.204351,8.260738,2.020919,32.986881,69.271692,4.047334,-2.998623,0,0
0.382178,258.86,87.873,5.890641,29991.636,868.179271,8.187124,2.083862,45.356422,67.437532,4.67984,-2.996757,0,0
0.27054,255.9824,86.9454,3.79166,31651.02609,63.464419,9.903608,2.020283,0.163691,96.879231,4.390792,-2.643489,0,0
0.392694,242.9746,86.8902,6.795885,28106.941,70.972946,8.654494,2.148961,0.627757,76.58584,5.094136,-2.270304,0,1
0.440512,247.8262,86.4542,81.443739,26716.341594,70.078702,63.706318,2.365217,0.67011,4332.820455,7.002728,5853.182416,0,0
0.820393,247.9272,90.1604,15.208898,29362.176,947.47345,5.849181,2.042889,39.786015,33.916286,4.316416,-2.990488,1,1
1.278627,282.8178,86.9932,4172.474,33015.18,59.258755,70.53183,1.326636,0.252851,4980.103,1.372553,24704842.0,1,1
0.552416,262.2632,88.1704,10.382003,34406.261126,73.826964,6.856451,1.80675,0.729224,47.253702,2.54022,-2.006197,0,0
0.493977,259.398,88.8162,9.289621,32537.692796,972.633218,7.272644,1.752123,39.504765,53.751574,2.484145,-2.994823,0,0
0.441059,259.9898,87.0338,8.335902,30781.7,77.52066,7.780059,1.668439,0.743312,61.390293,2.026575,-2.255455,0,1
0.600649,268.7936,88.1792,11.055145,38205.307399,64.678687,6.646631,2.063736,0.609723,44.438873,4.642856,-1.614071,0,0
0.350733,243.9206,87.0522,5.890273,29317.895496,71.341875,9.239497,2.144258,0.61766,87.454018,4.876427,-2.383391,0,0
0.450865,258.0854,87.067,8.488358,30325.527707,72.470911,7.682351,1.667874,0.772998,59.807039,1.983843,-2.138355,0,0
0.961513,264.6038,89.1408,457.799178,32261.670826,2090.920175,67.766489,1.843664,30.255411,4718.766751,3.291565,223.349553,0,0
337.3298,617.6011,437.42667,357.34918,33409.332,417.4073,357.34918,337.3298,337.3298,397.3879,337.3298,337.3298,1,1
0.629078,246.9708,89.3414,84.98736,28039.98,2914.3896,59.805237,2.235127,25.729216,3974.1597,6.012084,0.3821,0,1
0.352542,252.3542,87.7004,5.480947,29436.585142,872.65584,8.698557,2.112383,45.023979,76.836187,4.73151,-2.996851,0,0
0.819828,259.3506,87.3812,16.130683,32997.52448,66.914687,5.411248,1.961002,0.32212,28.836493,4.294599,-1.149931,0,0
0.346838,264.647,87.4114,6.14724,36628.105191,465.43975,9.127437,1.797362,57.8294,85.477332,2.653497,-2.984566,0,0
0.334896,247.696,87.7832,5.511078,28428.742784,473.986198,9.067674,1.944974,56.243801,84.168378,3.159385,-2.988216,0,0
0.531999,262.0936,87.0674,10.462515,34835.47,65.96966,7.130901,2.240043,0.3835,51.24374,5.983728,-1.635626,0,1
0.427903,254.862,87.9624,7.518729,28290.845356,123.641786,7.817095,1.864515,15.20845,61.685506,3.444347,-2.760798,0,0
337.3298,617.6011,437.42667,337.3298,30686.7,1238.2017,357.34918,337.3298,377.36853,417.4073,337.3298,337.3298,1,1
1.193247,283.465,87.0122,4170.7227,33122.74,476.34964,70.580055,1.342192,55.939224,4984.662,1.223655,382353.03,1,1
2.751308,257.8852,87.3186,25993.93,33518.57,77.349495,70.65419,1.96449,0.661425,4991.672,3.856737,564073800.0,0,1
337.3298,637.6204,437.42667,337.3298,37353.15,1258.221,357.34918,337.3298,377.36853,417.4073,357.34918,337.3298,1,1
2.783184,250.9836,87.4878,25993.596,31972.785,75.28145,70.65496,2.076927,1.265009,4991.7446,4.450346,595483900.0,1,1
1.323437,258.7994,87.0156,4173.069369,30565.17276,67.482157,70.514693,1.842262,0.288245,4978.485638,3.250997,19049874.334048,0,0
0.350945,252.0586,87.5388,6.157095,31850.553,474.3461,9.003523,2.336355,56.210876,83.063774,6.846614,-2.9855,0,1
0.403236,242.7954,88.9648,6.948683,28086.227939,1286.017961,8.562148,1.902837,37.650704,74.9574,3.270458,-2.997724,0,0
337.3298,617.6011,437.42667,357.34918,34330.223,397.3879,357.34918,337.3298,337.3298,417.4073,357.34918,337.3298,1,1
0.550734,267.2162,87.6704,10.379821,32879.030658,58.481764,7.094328,1.74494,0.261152,50.746168,2.553977,-1.306886,0,0
0.44157,252.3066,87.0772,8.265772,28822.464596,490.23964,7.875299,1.92497,53.565792,63.137411,3.477631,-2.981198,0,0
0.549066,261.3892,87.5682,54.392927,35104.190523,1288.985749,55.397504,1.993359,37.630212,3568.980094,4.593303,3.360594,0,0
0.609254,274.855,89.5278,11.570586,43313.259575,2092.978827,6.493536,1.911483,30.185129,42.172008,3.868271,-2.998619,0,0
0.309015,244.5786,86.786,5.389268,27554.367,882.2542,9.587655,2.04175,44.378426,94.80624,3.807892,-2.99635,0,1
2.68091,250.7946,87.9532,25991.885,29565.395,494.5354,70.663826,1.992358,52.87507,4992.5815,3.594354,13799607.0,1,1
337.3298,637.6204,437.42667,357.34918,36232.066,1258.221,357.34918,337.3298,377.36853,397.3879,337.3298,337.3298,1,1
0.40144,239.818,88.2524,7.678126,26200.120876,890.963894,8.349657,2.243131,43.600718,70.894316,5.560625,-2.994512,0,0
0.369407,247.478,87.4032,6.342299,28301.669916,472.86503,8.594802,1.946816,56.489939,75.637977,3.189898,-2.985853,0,0
0.479437,261.7214,88.9798,8.984034,33155.934982,932.322592,7.440932,1.720844,41.379636,56.387323,2.360114,-2.994486,0,0
0.359121,268.8788,88.0238,6.813182,31361.547,473.94363,8.828643,1.562365,56.230038,79.51169,2.386642,-2.982949,1,1
317.31042,577.5623,397.3879,397.3879,29265.322,377.36853,377.36853,317.31042,317.31042,4361.2236,317.31042,7444.207,1,1
1.213836,257.4396,86.969,4170.6924,29665.824,73.79284,70.57986,1.891704,0.528178,4984.644,3.375168,15932476.0,0,1
0.61074,274.029,89.1066,11.56942,41882.204559,1279.739636,6.493224,1.804517,37.914647,42.169746,3.051144,-2.996308,0,0
337.3298,637.6204,437.42667,357.34918,37673.46,1678.6278,357.34918,337.3298,377.36853,397.3879,357.34918,337.3298,1,1
0.265955,256.4822,86.8114,3.713823,32600.725,63.68583,10.009113,2.016025,0.171172,99.00801,4.262517,-2.653111,0,1
0.411341,237.9444,88.2652,7.918148,25336.416909,892.720869,8.2398,2.152706,43.471631,68.969846,4.594527,-2.994338,0,0
2.016306,285.7616,88.466,11177.882,36272.098,471.38644,70.59435,1.408216,56.63326,4986.0215,1.678378,2805303.0,1,1
0.404526,266.9026,88.1886,7.239995,36209.531113,70.02863,8.246064,1.672892,0.774017,69.235257,1.861137,-2.227898,0,0
0.378026,241.6318,89.6868,6.373307,28473.116229,1695.138706,8.819479,1.976542,33.120694,79.41631,3.896503,-2.998835,0,0
337.3298,617.6011,417.4073,417.4073,30366.389,397.3879,397.3879,337.3298,337.3298,4741.592,337.3298,6963.742,1,1
337.3298,617.6011,437.42667,357.34918,35070.94,1678.6278,357.34918,337.3298,377.36853,397.3879,357.34918,337.3298,1,1
0.47554,257.7594,86.6638,9.214166,31823.595512,65.84077,7.488338,1.905289,0.471718,56.666409,3.221067,-1.831437,0,0
0.365637,244.2486,87.0164,6.219781,29580.640798,71.602531,8.977814,2.129008,0.624109,82.57388,4.771896,-2.354294,0,0
0.36424,253.7956,87.0276,6.58602,31213.360621,473.177638,8.652344,2.020983,56.478987,76.242162,4.04657,-2.984648,0,0
0.494435,259.0984,88.8744,9.28934,32411.29,973.2138,7.272529,1.755647,39.46468,53.75064,2.51362,-2.99483,0,1
1.739236,240.693,86.6898,11172.609,26167.99,883.1576,70.6521,2.136715,44.32013,4991.4727,4.515477,799320.25,0,1
1.110873,259.7994,89.3472,461.151127,31091.63556,2088.218252,67.016809,1.902394,30.300983,4648.520255,3.601411,223.845251,0,0
1.212621,257.7464,86.9498,4170.703659,29695.190887,73.76288,70.579636,1.8989,0.531631,4984.622782,3.388116,15945438.058641,0,0
0.568634,266.502,89.6958,10.73315,39992.05,2503.1335,6.847552,2.083144,27.684345,47.415672,4.596591,-2.999073,0,1
0.457106,254.8978,87.2126,8.43279,29653.084955,116.633801,7.532638,1.715203,16.478756,57.296938,2.2025,-2.684798,0,0
0.439266,246.7394,87.3502,8.084171,26732.151488,474.99956,7.927002,1.911953,56.11499,64.679297,3.109786,-2.980396,0,0
1.770058,242.9532,87.6746,11173.101,26545.525,885.8479,70.64657,2.018021,44.0288,4990.95,3.751887,794459.4,0,1
0.987026,251.2916,89.103,19.769672,30354.817769,867.942391,5.148739,1.923971,45.258581,25.811948,3.593957,-2.985052,0,0
0.352002,252.1606,87.6742,5.436711,29368.356408,872.556054,8.688923,2.122066,45.034376,76.658431,4.781732,-2.996907,0,0
0.483795,248.6184,87.459,8.990356,27984.813981,472.415119,7.48194,1.907857,56.558169,57.37504,3.020775,-2.978134,0,0
