s_os2,m_Nc,v_Nc,v_phi,m_htBleed,s_htBleed,m_W31,attack
-0.309,9058.860,18.522,0.075,392.750,-0.381,38.884,0
-0.328,9058.870,18.538,0.073,392.725,-0.388,38.884,0
-0.319,9059.240,18.590,0.080,392.700,-0.312,38.885,0
-0.339,9059.590,20.037,0.081,392.800,0.140,38.887,0
-0.371,9059.910,24.983,0.085,392.850,0.273,38.885,0
-0.376,9060.270,26.231,0.085,392.875,0.222,38.887,0
-0.376,9060.380,25.274,0.085,392.875,0.222,38.888,0
-0.372,9061.500,28.894,0.089,392.875,0.222,38.884,0
-0.443,9061.570,29.045,0.088,392.925,0.133,38.885,0
-0.367,9061.770,31.183,0.080,392.925,0.133,38.884,0
-0.340,9062.070,29.886,0.079,392.950,0.086,38.891,0
-0.238,9062.190,29.176,0.082,392.950,0.086,38.883,0
-0.217,9062.900,29.163,0.079,392.950,0.080,38.889,0
-0.149,9063.150,26.755,0.087,392.975,0.038,38.884,0
-0.163,9063.400,26.278,0.087,392.975,0.038,38.881,0
-0.186,9063.890,26.187,0.090,393.025,-0.038,38.888,0
-0.176,9064.360,28.684,0.094,393.075,0.175,38.891,0
-0.116,9064.880,28.151,0.092,393.075,0.175,38.884,0
-0.177,9065.160,32.655,0.091,393.125,0.782,38.883,0
-0.228,9065.710,34.250,0.082,393.125,0.782,38.882,0
-0.144,9066.680,42.350,0.080,393.175,0.614,38.879,0
-0.121,9067.120,39.496,0.080,393.200,0.626,38.880,0
-0.029,9067.780,42.050,0.081,393.250,0.563,38.878,0
0.066,9068.430,49.315,0.080,393.275,0.595,38.867,0
0.084,9070.410,63.391,0.085,393.325,0.208,38.856,0
0.034,9070.990,65.989,0.085,393.350,0.231,38.857,0
0.002,9072.760,73.771,0.094,393.425,0.109,38.855,0
-0.012,9074.220,82.276,0.075,393.400,0.188,38.844,0
-0.163,9075.720,95.403,0.085,393.475,0.081,38.838,0
-0.141,9076.320,100.675,0.084,393.450,0.163,38.836,0
-0.181,9076.850,109.096,0.087,393.475,0.081,38.837,0
-0.100,9077.530,116.592,0.086,393.525,0.049,38.829,0
-0.115,9085.390,191.585,0.078,393.575,0.050,38.791,0
-0.215,9087.310,185.258,0.092,393.625,-0.023,38.780,0
-0.307,9088.450,198.545,0.089,393.725,0.446,38.774,0
-0.354,9090.040,217.862,0.093,393.750,0.391,38.769,0
-0.252,9091.350,225.066,0.093,393.800,0.289,38.760,0
-0.201,9092.610,242.526,0.100,393.800,0.289,38.754,0
-0.220,9093.990,256.087,0.097,393.775,0.337,38.748,0
-0.239,9096.770,289.665,0.105,393.850,0.188,38.746,0
-0.266,9097.920,299.915,0.104,393.850,0.188,38.740,0
-0.266,9102.790,336.433,0.109,394.125,0.574,38.728,0
-0.164,9105.610,356.531,0.116,394.225,0.409,38.722,0
-0.143,9107.310,391.967,0.121,394.250,0.353,38.716,0
-0.243,9108.740,412.989,0.129,394.325,0.251,38.718,0
-0.285,9110.470,433.057,0.129,394.375,0.174,38.721,0
-0.194,9112.210,465.878,0.131,394.450,0.076,38.714,0
-0.302,9116.120,523.728,0.148,394.600,0.420,38.703,0
-0.131,9120.240,580.582,0.156,394.775,0.410,38.684,0
-0.078,9122.290,597.170,0.158,394.800,0.364,38.671,0
-0.062,9124.410,640.093,0.173,394.950,0.592,38.663,0
-0.062,9126.490,672.861,0.173,394.975,0.558,38.655,0
0.029,9131.080,778.449,0.186,395.100,0.421,38.641,0
0.056,9133.900,861.722,0.224,395.150,0.338,38.635,0
0.008,9136.420,899.979,0.202,395.275,0.327,38.624,0
0.077,9067.010,17.399,0.077,391.425,0.028,39.041,0
0.136,9067.200,17.273,0.077,391.425,0.028,39.035,0
0.139,9067.210,17.511,0.071,391.425,-0.001,39.028,0
0.433,9067.280,16.229,0.085,391.450,-0.125,39.014,0
0.478,9067.170,15.745,0.084,391.450,-0.125,39.016,0
0.402,9067.360,16.097,0.086,391.425,-0.151,39.013,0
0.339,9067.790,15.172,0.085,391.475,-0.154,39.015,0
0.454,9067.780,15.220,0.084,391.450,-0.228,39.013,0
0.422,9067.660,16.200,0.082,391.450,-0.228,39.017,0
0.310,9067.770,16.211,0.078,391.500,-0.231,39.016,0
0.368,9067.770,16.204,0.077,391.475,-0.154,39.016,0
0.444,9067.600,16.800,0.072,391.500,-0.105,39.027,0
0.355,9067.920,16.936,0.076,391.500,-0.105,39.028,0
0.331,9067.770,16.652,0.074,391.450,-0.045,39.026,0
0.357,9067.840,17.073,0.073,391.475,-0.118,39.021,0
0.371,9067.950,17.435,0.069,391.475,-0.118,39.019,0
0.349,9068.060,17.279,0.070,391.425,-0.091,39.016,0
0.348,9068.150,18.009,0.070,391.450,-0.078,39.014,0
0.373,9068.170,18.051,0.080,391.500,0.000,39.013,0
0.287,9068.580,16.041,0.078,391.500,0.000,39.021,0
0.354,9068.880,14.417,0.084,391.500,0.088,39.024,0
0.415,9068.930,14.700,0.086,391.475,0.070,39.014,0
0.427,9068.770,16.062,0.085,391.500,0.000,39.011,0
0.436,9068.690,16.610,0.096,391.425,0.132,39.008,0
0.319,9068.690,16.628,0.101,391.475,0.070,39.013,0
0.298,9068.420,16.755,0.103,391.475,0.070,39.013,0
0.250,9068.400,16.843,0.104,391.500,0.000,39.012,0
0.345,9068.770,19.372,0.107,391.525,0.212,39.002,0
0.336,9069.010,19.951,0.091,391.550,0.194,39.004,0
0.345,9068.750,20.539,0.096,391.575,0.172,39.005,0
0.245,9068.610,21.140,0.096,391.600,0.148,39.003,0
0.199,9068.790,21.872,0.096,391.650,0.106,39.004,0
0.222,9068.650,21.731,0.091,391.675,0.137,39.003,0
0.265,9068.810,22.236,0.091,391.650,0.165,39.007,0
0.265,9068.550,20.308,0.089,391.625,0.229,39.012,0
0.272,9068.980,18.157,0.091,391.650,0.200,39.013,0
0.342,9069.030,18.346,0.090,391.650,0.200,39.010,0
0.332,9069.330,20.556,0.090,391.650,0.200,39.010,0
0.414,9069.240,21.356,0.092,391.675,0.137,39.011,0
0.443,9069.530,23.289,0.092,391.675,0.137,39.012,0
0.483,9069.860,20.000,0.093,391.650,0.165,39.004,0
0.586,9070.070,20.298,0.098,391.725,0.120,39.008,0
0.700,9070.110,20.422,0.096,391.750,0.089,39.009,0
0.700,9070.300,20.087,0.095,391.750,0.089,39.004,0
0.611,9070.420,20.590,0.129,391.675,0.079,39.002,0
0.595,9070.630,21.959,0.123,391.650,0.106,39.005,0
0.496,9070.680,21.950,0.123,391.675,0.043,39.005,0
0.458,9070.610,22.001,0.125,391.725,0.011,39.004,0
0.481,9070.560,22.250,0.134,391.725,0.011,39.000,0
0.393,9070.730,23.025,0.131,391.750,0.021,38.997,0
0.325,9070.730,23.020,0.129,391.750,0.021,39.002,0
0.234,9070.880,21.078,0.124,391.750,0.021,39.005,0
0.187,9071.070,21.914,0.140,391.750,0.021,39.011,0
0.245,9071.470,21.211,0.127,391.775,0.094,39.006,0
0.307,9071.760,22.075,0.137,391.775,0.094,39.003,0
0.311,9071.640,22.507,0.140,391.775,0.124,39.004,0
0.304,9071.850,22.818,0.136,391.700,-0.149,39.004,0
0.193,9072.110,22.387,0.131,391.600,-0.283,39.005,0
0.247,9072.840,18.243,0.114,391.650,-0.068,38.989,0
0.340,9072.920,17.579,0.122,391.675,-0.134,38.985,0
0.340,9072.780,18.760,0.124,391.625,-0.056,38.985,0
0.340,9072.770,18.887,0.125,391.625,-0.056,38.984,0
0.373,9072.850,19.782,0.124,391.600,-0.049,38.983,0
0.307,9073.000,17.681,0.126,391.600,-0.049,38.983,0
0.236,9073.100,19.239,0.123,391.625,-0.118,38.980,0
0.142,9073.040,19.193,0.116,391.700,0.162,38.965,0
0.097,9073.160,19.499,0.115,391.725,0.103,38.965,0
0.097,9073.230,19.670,0.114,391.700,0.137,38.964,0
0.020,9073.520,22.917,0.111,391.725,0.076,38.963,0
0.052,9073.620,22.939,0.103,391.725,0.076,38.958,0
0.115,9073.660,22.954,0.091,391.775,-0.212,38.959,0
0.182,9073.520,22.515,0.089,391.725,-0.157,38.954,0
0.273,9073.620,22.518,0.091,391.725,-0.157,38.955,0
0.221,9074.050,22.772,0.089,391.725,-0.157,38.948,0
0.280,9074.260,25.759,0.089,391.725,-0.157,38.941,0
0.257,9074.330,25.431,0.089,391.700,-0.096,38.938,0
0.263,9074.270,25.488,0.077,391.775,-0.090,38.942,0
0.313,9074.460,26.169,0.078,391.850,-0.171,38.935,0
0.313,9074.720,25.120,0.077,391.875,-0.206,38.936,0
0.313,9074.700,25.072,0.071,391.925,-0.299,38.933,0
0.276,9074.710,25.105,0.077,391.975,-0.393,38.929,0
0.252,9074.990,24.739,0.082,391.975,-0.393,38.936,0
0.152,9075.250,24.974,0.076,392.025,-0.383,38.927,0
0.135,9075.520,21.305,0.068,392.125,-0.248,38.926,0
0.207,9075.610,22.176,0.069,392.125,-0.248,38.929,0
0.197,9075.960,25.610,0.067,392.150,-0.300,38.926,0
0.151,9076.040,25.459,0.063,392.150,-0.300,38.928,0
0.236,9076.310,27.400,0.068,392.175,-0.041,38.932,0
0.155,9076.750,29.328,0.069,392.225,-0.137,38.927,0
0.224,9077.100,32.342,0.069,392.225,-0.137,38.929,0
0.132,9077.140,32.489,0.063,392.175,-0.041,38.929,0
0.061,9077.440,30.192,0.063,392.225,-0.137,38.929,0
0.005,9077.630,28.740,0.060,392.275,-0.165,38.927,0
-0.051,9078.000,25.271,0.062,392.275,-0.165,38.923,0
-0.049,9078.230,23.198,0.060,392.275,-0.165,38.916,0
-0.096,9078.430,22.518,0.060,392.350,-0.241,38.913,0
-0.096,9078.360,22.307,0.064,392.350,-0.241,38.913,0
-0.007,9078.840,22.347,0.065,392.350,-0.241,38.910,0
-0.048,9079.160,23.890,0.061,392.325,-0.261,38.910,0
-0.027,9079.660,24.725,0.061,392.275,-0.234,38.908,0
-0.041,9079.890,25.468,0.062,392.300,-0.291,38.907,0
-0.041,9080.040,25.140,0.061,392.300,-0.291,38.905,0
0.013,9080.640,25.531,0.060,392.425,0.212,38.898,0
0.119,9081.540,29.310,0.058,392.600,0.336,38.892,0
0.083,9081.870,26.395,0.059,392.625,0.309,38.892,0
0.003,9081.880,26.452,0.053,392.675,0.214,38.899,0
0.017,9082.260,25.732,0.053,392.725,0.220,38.896,0
-0.134,9083.090,25.068,0.057,392.725,0.248,38.882,0
-0.055,9083.210,23.994,0.060,392.750,0.210,38.874,0
-0.039,9083.370,23.309,0.068,392.750,0.210,38.873,0
-0.018,9083.450,22.986,0.067,392.825,0.223,38.867,0
0.007,9083.620,23.692,0.077,392.775,0.325,38.874,0
-0.076,9084.050,24.966,0.074,392.800,0.269,38.872,0
-0.055,9084.810,22.071,0.072,392.875,0.250,38.869,0
0.002,9085.150,24.258,0.089,392.950,0.099,38.856,0
0.096,9085.790,22.817,0.082,393.000,0.000,38.850,0
0.057,9086.150,27.355,0.081,392.950,-0.040,38.847,0
0.057,9086.310,28.943,0.081,392.975,-0.085,38.846,0
0.041,9087.120,37.219,0.096,393.100,-0.201,38.834,0
0.088,9087.440,36.286,0.107,393.125,-0.252,38.826,0
0.066,9088.040,38.481,0.106,393.125,-0.252,38.826,0
0.076,9088.970,39.233,0.114,393.250,-0.080,38.824,0
0.139,9089.430,39.927,0.127,393.250,-0.080,38.815,0
0.080,9090.040,41.427,0.110,393.325,-0.078,38.807,0
0.079,9090.680,43.660,0.113,393.375,-0.159,38.793,0
0.113,9091.050,46.556,0.112,393.450,-0.165,38.792,0
0.091,9091.360,49.800,0.128,393.475,-0.154,38.795,0
0.079,9091.790,52.343,0.130,393.550,0.121,38.794,0
0.066,9092.940,51.956,0.126,393.675,0.214,38.797,0
0.039,9093.860,55.419,0.149,393.775,0.124,38.789,0
0.089,9094.600,59.346,0.146,393.825,0.159,38.788,0
0.065,9094.690,59.483,0.153,393.875,0.062,38.789,0
0.065,9095.190,56.637,0.154,393.900,0.021,38.788,0
0.014,9095.620,60.061,0.149,393.875,0.078,38.781,0
0.012,9095.960,56.546,0.147,393.900,0.036,38.774,0
0.063,9096.410,55.145,0.147,393.850,0.015,38.764,0
0.130,9096.950,58.288,0.145,393.850,0.015,38.760,0
0.106,9097.630,68.647,0.143,393.875,0.092,38.758,0
0.204,9099.130,77.306,0.155,393.875,0.092,38.756,0
0.196,9100.780,75.291,0.166,393.975,0.050,38.749,0
0.158,9101.720,76.437,0.160,393.950,0.100,38.747,0
0.131,9102.630,85.339,0.162,394.025,0.106,38.739,0
0.175,9103.210,88.594,0.159,394.075,0.007,38.734,0
0.169,9103.890,87.078,0.160,394.150,0.063,38.725,0
0.177,9105.450,100.357,0.159,394.200,0.070,38.715,0
0.157,9106.110,93.830,0.160,394.200,0.070,38.716,0
0.153,9107.070,102.793,0.169,394.275,0.030,38.710,0
0.099,9107.940,102.042,0.200,394.300,-0.035,38.708,0
-0.048,9110.610,116.641,0.193,394.475,-0.259,38.689,0
-0.048,9111.530,115.528,0.201,394.525,-0.308,38.688,0
0.014,9112.240,121.030,0.200,394.575,-0.364,38.680,0
0.011,9113.080,128.616,0.197,394.625,-0.426,38.670,0
0.071,9114.040,131.845,0.202,394.700,-0.514,38.667,0
0.072,9114.790,131.572,0.207,394.750,-0.586,38.662,0
0.072,9115.270,129.308,0.223,394.750,-0.586,38.663,0
0.145,9116.290,131.891,0.199,394.825,-0.684,38.654,0
0.195,9117.880,132.569,0.198,394.925,-0.645,38.649,0
0.227,9118.650,132.060,0.198,395.000,-0.751,38.643,0
0.252,9119.420,131.218,0.213,394.975,-0.726,38.636,0
0.252,9120.390,132.783,0.224,395.050,-0.707,38.626,0
0.253,9121.490,148.227,0.237,395.075,-0.614,38.614,0
0.261,9122.650,156.894,0.255,395.100,-0.679,38.605,0
0.283,9123.650,165.501,0.272,395.175,-0.412,38.599,0
0.232,9124.550,175.735,0.284,395.250,-0.478,38.594,0
0.253,9125.780,166.709,0.289,395.300,-0.501,38.585,0
0.049,9042.070,15.500,0.107,393.300,-0.252,38.838,0
-0.049,9041.910,15.242,0.103,393.325,-0.317,38.836,0
-0.066,9041.780,15.166,0.111,393.350,-0.348,38.838,0
-0.088,9041.950,14.638,0.106,393.300,-0.252,38.833,0
-0.118,9042.080,15.054,0.112,393.275,-0.187,38.831,0
-0.195,9042.030,13.627,0.110,393.225,-0.258,38.835,0
-0.283,9041.810,16.139,0.093,393.250,-0.318,38.833,0
-0.358,9042.110,15.417,0.094,393.325,-0.181,38.835,0
-0.308,9041.950,15.831,0.094,393.300,-0.110,38.824,0
-0.288,9041.770,16.284,0.086,393.250,-0.030,38.821,0
-0.212,9041.720,16.542,0.085,393.250,-0.030,38.823,0
-0.217,9041.580,16.354,0.086,393.225,0.040,38.824,0
-0.138,9041.540,16.329,0.088,393.300,-0.039,38.827,0
-0.163,9041.280,15.404,0.070,393.275,0.035,38.824,0
-0.155,9041.140,14.857,0.071,393.250,0.033,38.823,0
-0.175,9041.200,14.566,0.069,393.275,-0.039,38.822,0
-0.103,9041.260,14.371,0.066,393.275,-0.039,38.825,0
-0.105,9041.310,14.245,0.076,393.250,-0.184,38.830,0
-0.105,9041.230,14.387,0.088,393.225,-0.117,38.830,0
-0.076,9041.150,14.554,0.087,393.200,-0.101,38.829,0
-0.076,9041.010,14.085,0.081,393.250,-0.184,38.829,0
-0.030,9040.790,13.403,0.082,393.250,-0.184,38.830,0
-0.060,9040.700,13.353,0.080,393.225,-0.013,38.823,0
-0.185,9040.780,13.317,0.073,393.150,-0.050,38.822,0
-0.100,9040.920,13.255,0.074,393.100,-0.199,38.822,0
-0.110,9040.810,12.580,0.088,393.100,-0.021,38.822,0
-0.255,9040.670,10.379,0.088,393.125,-0.062,38.810,0
-0.236,9040.660,9.879,0.086,393.100,-0.004,38.811,0
-0.072,9040.780,10.850,0.081,393.125,-0.062,38.811,0
-0.048,9040.630,10.077,0.084,393.150,-0.120,38.812,0
-0.056,9040.600,9.998,0.082,393.125,-0.062,38.802,0
-0.024,9040.570,9.967,0.089,393.100,-0.021,38.796,0
0.043,9040.280,11.426,0.093,393.075,-0.150,38.797,0
0.036,9040.530,9.694,0.089,393.025,-0.050,38.796,0
0.108,9040.160,10.454,0.090,393.025,-0.050,38.796,0
0.099,9040.270,11.792,0.097,393.000,0.000,38.798,0
0.108,9040.170,13.011,0.098,393.050,0.040,38.803,0
0.170,9040.240,12.748,0.098,393.125,0.006,38.799,0
0.207,9040.410,12.477,0.096,393.100,0.047,38.786,0
0.078,9040.380,12.669,0.099,393.075,0.104,38.774,0
0.102,9040.520,12.728,0.102,393.100,0.047,38.774,0
0.081,9040.500,12.760,0.099,393.150,-0.051,38.775,0
0.062,9040.300,13.686,0.103,393.225,-0.032,38.770,0
0.019,9040.090,15.104,0.088,393.200,0.025,38.769,0
0.019,9040.130,15.060,0.080,393.175,0.061,38.768,0
-0.074,9040.180,15.000,0.082,393.200,0.025,38.764,0
0.002,9040.270,15.316,0.082,393.200,0.025,38.766,0
0.065,9040.240,15.309,0.084,393.175,0.084,38.762,0
-0.021,9040.360,15.908,0.088,393.200,0.050,38.765,0
-0.125,9040.480,16.506,0.104,393.300,-0.236,38.761,0
-0.033,9040.380,16.492,0.111,393.325,-0.273,38.760,0
-0.012,9040.600,17.123,0.110,393.325,-0.273,38.753,0
-0.034,9040.660,17.686,0.105,393.350,-0.123,38.748,0
0.017,9040.840,17.438,0.090,393.275,-0.085,38.740,0
0.131,9040.590,18.492,0.095,393.225,-0.101,38.746,0
0.088,9040.270,16.905,0.100,393.275,-0.198,38.743,0
0.088,9040.030,18.621,0.124,393.350,0.011,38.738,0
0.100,9039.840,19.187,0.130,393.400,-0.046,38.735,0
0.073,9039.840,19.183,0.125,393.500,0.000,38.737,0
0.111,9040.050,17.817,0.126,393.550,0.130,38.730,0
0.083,9040.340,16.354,0.126,393.525,0.192,38.724,0
0.024,9040.280,13.302,0.111,393.550,0.130,38.717,0
-0.073,9040.400,13.771,0.111,393.500,0.215,38.720,0
-0.147,9040.500,14.361,0.109,393.550,0.159,38.719,0
-0.176,9040.560,14.590,0.107,393.550,0.159,38.722,0
-0.227,9040.480,15.104,0.117,393.650,0.122,38.720,0
-0.139,9040.450,15.123,0.117,393.675,0.063,38.724,0
-0.112,9040.440,14.258,0.109,393.575,0.273,38.716,0
-0.066,9040.430,13.951,0.117,393.575,0.273,38.706,0
-0.084,9040.180,15.445,0.107,393.650,0.259,38.699,0
-0.082,9040.020,15.734,0.104,393.675,0.203,38.687,0
-0.078,9040.020,15.221,0.105,393.725,0.110,38.682,0
-0.078,9039.700,18.748,0.108,393.725,0.110,38.678,0
0.011,9039.450,18.006,0.103,393.750,0.072,38.682,0
0.083,9039.280,19.431,0.108,393.750,0.072,38.679,0
-0.004,9039.180,19.930,0.109,393.750,0.072,38.680,0
0.051,9038.890,19.117,0.103,393.800,-0.019,38.682,0
0.005,9038.820,18.259,0.096,393.875,-0.100,38.677,0
0.056,9038.520,18.923,0.109,393.975,-0.120,38.672,0
0.054,9038.110,17.036,0.107,394.125,0.111,38.658,0
0.075,9037.970,17.715,0.106,394.175,0.084,38.655,0
0.052,9037.680,18.972,0.107,394.225,-0.009,38.652,0
0.093,9037.680,18.990,0.107,394.250,-0.068,38.646,0
-0.007,9037.930,18.110,0.108,394.250,-0.139,38.640,0
0.072,9038.070,19.459,0.113,394.275,-0.198,38.633,0
0.075,9037.790,21.933,0.102,394.375,-0.131,38.631,0
0.044,9037.500,21.754,0.099,394.400,-0.153,38.627,0
0.064,9037.010,21.958,0.109,394.500,-0.195,38.632,0
0.157,9036.900,22.313,0.103,394.550,-0.252,38.621,0
0.154,9036.600,21.182,0.103,394.625,-0.328,38.617,0
0.122,9036.270,19.620,0.095,394.625,-0.328,38.615,0
0.122,9036.060,18.234,0.091,394.675,-0.396,38.613,0
0.080,9036.070,18.222,0.113,394.700,-0.463,38.606,0
0.080,9035.950,18.718,0.114,394.725,-0.303,38.605,0
0.004,9035.780,18.589,0.104,394.750,-0.368,38.597,0
0.023,9035.340,23.114,0.114,394.850,-0.327,38.592,0
0.088,9035.170,23.516,0.117,394.925,-0.409,38.585,0
0.130,9034.930,23.061,0.121,395.075,-0.557,38.584,0
0.112,9034.950,23.074,0.129,395.100,-0.596,38.576,0
0.039,9034.890,23.370,0.130,395.125,-0.490,38.578,0
0.105,9068.970,19.478,0.085,391.900,0.036,39.002,0
0.147,9068.780,20.126,0.090,392.000,0.000,39.009,0
0.094,9068.870,19.457,0.093,391.975,0.050,39.012,0
0.094,9069.020,20.073,0.094,391.975,0.050,39.006,0
0.070,9069.130,20.117,0.092,392.000,0.000,39.011,0
0.021,9069.110,20.184,0.088,392.000,0.000,39.010,0
0.021,9068.840,23.078,0.088,391.975,0.050,39.011,0
0.029,9068.890,22.755,0.088,391.950,0.100,39.011,0
0.064,9068.740,23.471,0.083,391.925,0.150,39.011,0
-0.136,9068.960,23.906,0.083,391.925,0.150,39.007,0
-0.064,9069.030,23.605,0.081,391.975,0.050,39.009,0
-0.004,9069.170,23.933,0.079,392.000,0.000,39.009,0
-0.004,9069.200,23.912,0.076,391.975,0.050,39.007,0
0.192,9068.770,23.521,0.085,392.025,0.172,39.013,0
0.192,9068.900,23.386,0.092,391.975,0.050,39.018,0
0.273,9069.050,24.207,0.093,391.925,-0.007,39.024,0
0.266,9068.980,24.025,0.085,391.900,0.036,39.031,0
0.331,9069.030,24.368,0.087,391.850,0.135,39.030,0
0.354,9068.910,25.477,0.093,391.850,0.135,39.034,0
0.366,9068.850,25.444,0.095,391.825,0.053,39.034,0
0.388,9068.630,26.141,0.099,391.825,0.053,39.035,0
0.360,9068.660,26.225,0.099,391.825,0.053,39.038,0
0.383,9068.660,26.257,0.100,391.800,0.112,39.038,0
0.329,9068.580,25.712,0.099,391.775,0.150,39.035,0
0.296,9068.440,26.346,0.104,391.775,0.150,39.035,0
0.314,9068.380,26.150,0.103,391.725,0.248,39.037,0
0.253,9068.150,25.043,0.104,391.675,0.347,39.040,0
0.245,9068.180,24.934,0.105,391.675,0.347,39.045,0
0.246,9068.750,20.378,0.099,391.725,0.429,39.036,0
0.082,9068.970,19.309,0.103,391.600,0.094,39.028,0
-0.007,9069.060,18.658,0.099,391.650,0.086,39.025,0
-0.054,9069.300,18.197,0.099,391.650,0.086,39.022,0
-0.083,9069.160,16.416,0.094,391.625,0.086,39.017,0
-0.013,9069.060,17.355,0.092,391.650,0.011,39.008,0
-0.013,9069.010,16.985,0.090,391.650,0.011,39.013,0
0.068,9068.920,16.836,0.089,391.675,0.014,39.009,0
0.068,9069.000,16.784,0.089,391.675,0.014,39.010,0
0.078,9069.390,14.366,0.088,391.700,-0.059,39.006,0
0.067,9069.550,14.567,0.088,391.725,-0.133,39.003,0
0.247,9069.510,13.951,0.090,391.775,-0.207,39.003,0
0.150,9069.370,13.730,0.091,391.800,-0.214,39.003,0
0.176,9069.290,13.976,0.091,391.775,-0.143,39.002,0
0.146,9069.510,13.554,0.093,391.800,-0.214,39.001,0
0.058,9069.680,13.976,0.079,391.850,-0.192,38.980,0
-0.004,9069.560,13.334,0.081,391.875,-0.048,38.980,0
-0.030,9069.600,13.349,0.083,391.875,-0.048,38.973,0
-0.038,9069.560,13.110,0.077,391.900,-0.111,38.972,0
-0.030,9069.720,11.709,0.078,391.925,-0.175,38.968,0
0.019,9069.680,12.055,0.078,391.925,-0.175,38.964,0
-0.070,9069.880,14.179,0.079,392.000,0.000,38.962,0
-0.136,9070.030,12.895,0.079,391.975,0.038,38.956,0
-0.112,9070.170,13.725,0.076,392.025,-0.038,38.952,0
-0.135,9070.230,13.919,0.077,392.025,-0.038,38.954,0
-0.048,9070.500,12.765,0.073,392.050,-0.071,38.944,0
0.014,9070.610,12.266,0.076,392.075,-0.096,38.943,0
-0.006,9070.720,11.845,0.080,392.075,-0.096,38.937,0
0.019,9070.500,11.975,0.093,392.200,0.692,38.933,0
-0.046,9070.340,12.413,0.093,392.250,0.714,38.932,0
0.033,9070.510,11.875,0.105,392.225,0.634,38.930,0
0.118,9070.570,11.763,0.103,392.175,0.182,38.921,0
0.178,9070.430,11.870,0.101,392.200,0.110,38.920,0
0.191,9070.200,12.843,0.104,392.225,0.040,38.918,0
0.132,9070.310,11.608,0.103,392.200,0.054,38.923,0
0.153,9070.320,11.768,0.112,392.175,0.123,38.915,0
0.157,9070.330,11.771,0.112,392.200,0.054,38.910,0
0.157,9070.220,11.426,0.113,392.200,0.054,38.915,0
0.162,9070.190,11.279,0.118,392.175,0.074,38.920,0
0.095,9070.250,11.005,0.119,392.150,0.099,38.922,0
0.049,9070.300,10.864,0.116,392.125,0.164,38.921,0
0.013,9070.250,10.776,0.118,392.100,0.231,38.920,0
-0.128,9070.060,9.851,0.121,392.125,0.164,38.913,0
-0.096,9070.600,11.857,0.122,392.150,0.141,38.913,0
-0.015,9071.180,20.721,0.111,392.225,-0.057,38.909,0
0.083,9071.060,20.452,0.115,392.225,-0.057,38.913,0
0.127,9071.110,20.445,0.115,392.250,-0.080,38.904,0
0.094,9070.910,22.240,0.107,392.250,-0.080,38.906,0
0.024,9070.810,22.449,0.103,392.275,-0.147,38.901,0
0.008,9070.680,23.879,0.109,392.300,-0.214,38.901,0
0.054,9070.900,22.753,0.110,392.350,-0.200,38.899,0
0.091,9070.640,21.158,0.110,392.350,-0.200,38.901,0
0.112,9070.720,21.171,0.087,392.400,-0.211,38.902,0
0.135,9070.750,21.301,0.089,392.375,-0.143,38.902,0
0.135,9070.710,20.996,0.077,392.425,-0.227,38.901,0
0.071,9070.600,21.279,0.067,392.500,-0.383,38.892,0
0.071,9070.790,22.116,0.066,392.500,-0.383,38.895,0
0.077,9070.760,22.132,0.067,392.550,-0.408,38.892,0
0.077,9070.820,21.704,0.061,392.525,-0.457,38.888,0
0.130,9071.030,21.031,0.060,392.525,-0.160,38.894,0
0.045,9070.980,20.999,0.057,392.550,-0.147,38.896,0
0.007,9070.850,22.519,0.057,392.575,-0.221,38.901,0
0.015,9070.960,23.205,0.056,392.650,0.187,38.903,0
-0.129,9071.210,21.703,0.059,392.650,0.187,38.903,0
-0.204,9071.450,21.824,0.066,392.800,0.391,38.911,0
-0.103,9071.420,21.961,0.068,392.875,0.537,38.900,0
-0.021,9071.640,22.871,0.086,392.850,-0.192,38.897,0
0.038,9071.570,23.299,0.086,392.875,-0.263,38.896,0
